CoreID,TreeID,plot.id,Site,tree.number,species,canopy.class,live.dead,dbh,stems,total.cores,core.id,pith.present,pith.yr,inner.present,inner.measured,outer.measured,bark.present,inner.dated,outer.dated,dated,Notes,zombie
HOW2002E,HOW2002,2,HOW,002,,,,,1,2,E,NA,NA,1878,1878,2013,Y,1878,2013,Y,,
HOW2002W,HOW2002,2,HOW,002,,,,,1,2,W,NA,NA,1875,1875,2013,Y,1875,2013,Y,,
HOW2003W,HOW2003,2,HOW,003,,,,,1,2,W,NA,NA,1931,1931,2004,Y,1931,2004,Y,,
HOW2005E,HOW2005,2,HOW,005,,,,,1,2,E,NA,NA,1890,1890,2013,Y,1890,2013,Y,,
HOW2005W,HOW2005,2,HOW,005,,,,,1,2,W,NA,NA,1885,1885,2013,Y,1885,2013,Y,,
HOW2007E,HOW2007,2,HOW,007,,,,,1,2,E,NA,NA,1898,1898,2013,Y,1898,2013,Y,,
HOW2007W,HOW2007,2,HOW,007,,,,,1,2,W,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW2008E,HOW2008,2,HOW,008,,,,,1,2,E,NA,NA,1918,1918,2013,Y,1918,2013,Y,,
HOW2008W,HOW2008,2,HOW,008,,,,,1,2,W,NA,NA,1906,1906,2013,Y,1906,2013,Y,,
HOW2009E,HOW2009,2,HOW,009,,,,,1,2,E,NA,NA,1889,1889,2013,Y,1889,2013,Y,,
HOW2009W,HOW2009,2,HOW,009,,,,,1,2,W,NA,NA,1909,1909,2013,Y,1909,2013,Y,,
HOW2010N,HOW2010,2,HOW,010,,,,,1,2,N,NA,NA,1935,1935,2013,Y,1935,2013,Y,,
HOW2010S,HOW2010,2,HOW,010,,,,,1,2,S,NA,NA,1935,1935,2013,Y,1935,2013,Y,,
HOW2011E,HOW2011,2,HOW,011,,,,,1,2,E,NA,NA,1921,1921,2013,Y,1921,2013,Y,,
HOW2011W,HOW2011,2,HOW,011,,,,,1,2,W,NA,NA,1902,1902,2013,Y,1902,2013,Y,,
HOW2012N,HOW2012,2,HOW,012,,,,,1,2,N,NA,NA,1895,1895,2012,Y,1895,2012,Y,,
HOW2012S,HOW2012,2,HOW,012,,,,,1,2,S,NA,NA,1895,1895,2013,Y,1895,2013,Y,,
HOW2014E,HOW2014,2,HOW,014,,,,,1,2,E,NA,NA,1864,1864,2013,Y,1864,2013,Y,,
HOW2014W,HOW2014,2,HOW,014,,,,,1,2,W,NA,NA,1864,1864,2013,Y,1864,2013,Y,,
HOW2015E,HOW2015,2,HOW,015,,,,,1,2,E,NA,NA,1939,1939,2013,Y,1939,2013,Y,,
HOW2015W,HOW2015,2,HOW,015,,,,,1,2,W,NA,NA,1960,1960,2013,Y,1960,2013,Y,,
HOW2016N,HOW2016,2,HOW,016,,,,,1,2,N,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW2016S,HOW2016,2,HOW,016,,,,,1,2,S,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW2017N,HOW2017,2,HOW,017,,,,,1,2,N,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW2017S,HOW2017,2,HOW,017,,,,,1,2,S,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW2018E,HOW2018,2,HOW,018,,,,,1,2,E,NA,NA,1965,1965,2013,Y,1965,2013,Y,,
HOW2018W,HOW2018,2,HOW,018,,,,,1,2,W,NA,NA,1920,1920,2013,Y,1920,2013,Y,,
HOW2019E,HOW2019,2,HOW,019,,,,,1,2,E,NA,NA,1930,1930,2013,Y,1930,2013,Y,,
HOW2019W,HOW2019,2,HOW,019,,,,,1,2,W,NA,NA,1930,1930,2013,Y,1930,2013,Y,,
HOW2020E,HOW2020,2,HOW,020,,,,,1,2,E,NA,NA,1917,1917,2013,Y,1917,2013,Y,,
HOW2020W,HOW2020,2,HOW,020,,,,,1,2,W,NA,NA,1962,1962,2013,Y,1962,2013,Y,,
HOW2021S,HOW2021,2,HOW,021,,,,,1,2,S,NA,NA,1908,1908,2013,Y,1908,2013,Y,,
HOW2022E,HOW2022,2,HOW,022,,,,,1,2,E,NA,NA,1855,1855,2013,Y,1855,2013,Y,,
HOW2022W,HOW2022,2,HOW,022,,,,,1,2,W,NA,NA,1855,1855,2013,Y,1855,2013,Y,,
HOW2023E,HOW2023,2,HOW,023,,,,,1,2,E,NA,NA,1847,1847,2013,Y,1847,2013,Y,,
HOW2023W,HOW2023,2,HOW,023,,,,,1,2,W,NA,NA,1860,1860,2010,Y,1860,2010,Y,,
HOW2024E,HOW2024,2,HOW,024,,,,,1,2,E,NA,NA,1858,1858,2013,Y,1858,2013,Y,,
HOW2024W,HOW2024,2,HOW,024,,,,,1,2,W,NA,NA,1879,1879,2013,Y,1879,2013,Y,,
HOW2025E,HOW2025,2,HOW,025,,,,,1,2,E,NA,NA,1912,1912,2013,Y,1912,2013,Y,,
HOW2025W,HOW2025,2,HOW,025,,,,,1,2,W,NA,NA,1918,1918,2013,Y,1918,2013,Y,,
HOW2026N,HOW2026,2,HOW,026,,,,,1,2,N,NA,NA,1940,1940,2013,Y,1940,2013,Y,,
HOW2026S,HOW2026,2,HOW,026,,,,,1,2,S,NA,NA,1940,1940,2013,Y,1940,2013,Y,,
HOW2028N,HOW2028,2,HOW,028,,,,,1,2,N,NA,NA,1910,1910,2013,Y,1910,2013,Y,,
HOW2028S,HOW2028,2,HOW,028,,,,,1,2,S,NA,NA,1875,1875,2013,Y,1875,2013,Y,,
HOW2029E,HOW2029,2,HOW,029,,,,,1,2,E,NA,NA,1890,1890,2013,Y,1890,2013,Y,,
HOW2029W,HOW2029,2,HOW,029,,,,,1,2,W,NA,NA,1890,1890,2013,Y,1890,2013,Y,,
HOW2030S,HOW2030,2,HOW,030,,,,,1,2,S,NA,NA,1876,1876,2013,Y,1876,2013,Y,,
HOW2031N,HOW2031,2,HOW,031,,,,,1,2,N,NA,NA,1897,1897,2013,Y,1897,2013,Y,,
HOW2031S,HOW2031,2,HOW,031,,,,,1,2,S,NA,NA,1943,1943,2011,Y,1943,2011,Y,,
HOW2032E,HOW2032,2,HOW,032,,,,,1,2,E,NA,NA,1932,1932,2013,Y,1932,2013,Y,,
HOW2033E,HOW2033,2,HOW,033,,,,,1,2,E,NA,NA,1879,1879,2013,Y,1879,2013,Y,,
HOW2033W,HOW2033,2,HOW,033,,,,,1,2,W,NA,NA,1891,1891,2013,Y,1891,2013,Y,,
HOW2034N,HOW2034,2,HOW,034,,,,,1,2,N,NA,NA,1902,1902,2013,Y,1902,2013,Y,,
HOW2034S,HOW2034,2,HOW,034,,,,,1,2,S,NA,NA,1902,1902,2013,Y,1902,2013,Y,,
HOW2035E,HOW2035,2,HOW,035,,,,,1,2,E,NA,NA,1944,1944,2013,Y,1944,2013,Y,,
HOW2036E,HOW2036,2,HOW,036,,,,,1,2,E,NA,NA,1901,1901,2011,Y,1901,2011,Y,,
HOW2037N,HOW2037,2,HOW,037,,,,,1,2,N,NA,NA,1903,1903,2013,Y,1903,2013,Y,,
HOW2037S,HOW2037,2,HOW,037,,,,,1,2,S,NA,NA,1903,1903,2013,Y,1903,2013,Y,,
HOW2038N,HOW2038,2,HOW,038,,,,,1,2,N,NA,NA,1907,1907,2013,Y,1907,2013,Y,,
HOW2038S,HOW2038,2,HOW,038,,,,,1,2,S,NA,NA,1906,1906,2013,Y,1906,2013,Y,,
HOW2039N,HOW2039,2,HOW,039,,,,,1,2,N,NA,NA,1887,1887,2013,Y,1887,2013,Y,,
HOW2040N,HOW2040,2,HOW,040,,,,,1,2,N,NA,NA,1952,1952,2013,Y,1952,2013,Y,,
HOW2040S,HOW2040,2,HOW,040,,,,,1,2,S,NA,NA,1952,1952,2013,Y,1952,2013,Y,,
HOW2041N,HOW2041,2,HOW,041,,,,,1,2,N,NA,NA,1944,1944,2013,Y,1944,2013,Y,,
HOW2041S,HOW2041,2,HOW,041,,,,,1,2,S,NA,NA,1944,1944,2013,Y,1944,2013,Y,,
HOW2042E,HOW2042,2,HOW,042,,,,,1,2,E,NA,NA,1851,1851,2011,Y,1851,2011,Y,,
HOW2042W,HOW2042,2,HOW,042,,,,,1,2,W,NA,NA,1881,1881,2013,Y,1881,2013,Y,,
HOW2043N,HOW2043,2,HOW,043,,,,,1,2,N,NA,NA,1849,1849,2013,Y,1849,2013,Y,,
HOW2043S,HOW2043,2,HOW,043,,,,,1,2,S,NA,NA,1849,1849,2013,Y,1849,2013,Y,,
HOW2044E,HOW2044,2,HOW,044,,,,,1,2,E,NA,NA,1874,1874,2013,Y,1874,2013,Y,,
HOW2044W,HOW2044,2,HOW,044,,,,,1,2,W,NA,NA,1889,1889,2013,Y,1889,2013,Y,,
HOW2045N,HOW2045,2,HOW,045,,,,,1,2,N,NA,NA,1958,1958,2013,Y,1958,2013,Y,,
HOW2045S,HOW2045,2,HOW,045,,,,,1,2,S,NA,NA,1944,1944,2013,Y,1944,2013,Y,,
HOW2047E,HOW2047,2,HOW,047,,,,,1,2,E,NA,NA,1927,1927,2013,Y,1927,2013,Y,,
HOW2047W,HOW2047,2,HOW,047,,,,,1,2,W,NA,NA,1925,1925,2013,Y,1925,2013,Y,,
HOW2048E,HOW2048,2,HOW,048,,,,,1,2,E,NA,NA,1922,1922,2013,Y,1922,2013,Y,,
HOW2048W,HOW2048,2,HOW,048,,,,,1,2,W,NA,NA,1931,1931,2013,Y,1931,2013,Y,,
HOW2049E,HOW2049,2,HOW,049,,,,,1,2,E,NA,NA,1943,1943,2013,Y,1943,2013,Y,,
HOW2049W,HOW2049,2,HOW,049,,,,,1,2,W,NA,NA,1957,1957,2013,Y,1957,2013,Y,,
HOW2050E,HOW2050,2,HOW,050,,,,,1,2,E,NA,NA,1947,1947,2013,Y,1947,2013,Y,,
HOW2050W,HOW2050,2,HOW,050,,,,,1,2,W,NA,NA,1956,1956,2013,Y,1956,2013,Y,,
HOW2051N,HOW2051,2,HOW,051,,,,,1,2,N,NA,NA,1859,1859,2013,Y,1859,2013,Y,,
HOW2051S,HOW2051,2,HOW,051,,,,,1,2,S,NA,NA,1920,1920,2013,Y,1920,2013,Y,,
HOW2052N,HOW2052,2,HOW,052,,,,,1,2,N,NA,NA,1917,1917,2013,Y,1917,2013,Y,,
HOW2053E,HOW2053,2,HOW,053,,,,,1,2,E,NA,NA,1870,1870,2013,Y,1870,2013,Y,,
HOW2053W,HOW2053,2,HOW,053,,,,,1,2,W,NA,NA,1870,1870,2013,Y,1870,2013,Y,,
HOW2054N,HOW2054,2,HOW,054,,,,,1,2,N,NA,NA,1923,1923,2013,Y,1923,2013,Y,,
HOW2054S,HOW2054,2,HOW,054,,,,,1,2,S,NA,NA,1926,1926,2013,Y,1926,2013,Y,,
HOW2055N,HOW2055,2,HOW,055,,,,,1,2,N,NA,NA,1930,1930,2013,Y,1930,2013,Y,,
HOW2056N,HOW2056,2,HOW,056,,,,,1,2,N,NA,NA,1826,1826,2013,Y,1826,2013,Y,,
HOW2056S,HOW2056,2,HOW,056,,,,,1,2,S,NA,NA,1839,1839,2013,Y,1839,2013,Y,,
HOW2058E,HOW2058,2,HOW,058,,,,,1,2,E,NA,NA,1953,1953,2013,Y,1953,2013,Y,,
HOW2058S,HOW2058,2,HOW,058,,,,,1,2,S,NA,NA,1960,1960,2013,Y,1960,2013,Y,,
HOW2060E,HOW2060,2,HOW,060,,,,,1,2,E,NA,NA,1922,1922,2013,Y,1922,2013,Y,,
HOW2060W,HOW2060,2,HOW,060,,,,,1,2,W,NA,NA,1922,1922,2013,Y,1922,2013,Y,,
HOW2061N,HOW2061,2,HOW,061,,,,,1,2,N,NA,NA,1814,1814,2013,Y,1814,2013,Y,,
HOW2061S,HOW2061,2,HOW,061,,,,,1,2,S,NA,NA,1812,1812,2013,Y,1812,2013,Y,,
HOW2062N,HOW2062,2,HOW,062,,,,,1,2,N,NA,NA,1927,1927,2013,Y,1927,2013,Y,,
HOW2062S,HOW2062,2,HOW,062,,,,,1,2,S,NA,NA,1926,1926,2013,Y,1926,2013,Y,,
HOW2063E,HOW2063,2,HOW,063,,,,,1,2,E,NA,NA,1853,1853,2013,Y,1853,2013,Y,,
HOW2063W,HOW2063,2,HOW,063,,,,,1,2,W,NA,NA,1852,1852,2013,Y,1852,2013,Y,,
HOW2064E,HOW2064,2,HOW,064,,,,,1,2,E,NA,NA,1898,1898,2013,Y,1898,2013,Y,,
HOW2064W,HOW2064,2,HOW,064,,,,,1,2,W,NA,NA,1893,1893,2013,Y,1893,2013,Y,,
HOW2065N,HOW2065,2,HOW,065,,,,,1,2,N,NA,NA,1935,1935,2013,Y,1935,2013,Y,,
HOW2066N,HOW2066,2,HOW,066,,,,,1,2,N,NA,NA,1927,1927,2013,Y,1927,2013,Y,,
HOW2066S,HOW2066,2,HOW,066,,,,,1,2,S,NA,NA,1927,1927,2012,Y,1927,2012,Y,,
HOW2068E,HOW2068,2,HOW,068,,,,,1,2,E,NA,NA,1900,1900,2013,Y,1900,2013,Y,,
HOW2069E,HOW2069,2,HOW,069,,,,,1,2,E,NA,NA,1967,1967,2013,Y,1967,2013,Y,,
HOW2069W,HOW2069,2,HOW,069,,,,,1,2,W,NA,NA,1976,1976,2013,Y,1976,2013,Y,,
HOW2070E,HOW2070,2,HOW,070,,,,,1,2,E,NA,NA,1954,1954,2013,Y,1954,2013,Y,,
HOW2070W,HOW2070,2,HOW,070,,,,,1,2,W,NA,NA,1959,1959,2013,Y,1959,2013,Y,,
HOW2071E,HOW2071,2,HOW,071,,,,,1,2,E,NA,NA,1916,1916,2013,Y,1916,2013,Y,,
HOW2071W,HOW2071,2,HOW,071,,,,,1,2,W,NA,NA,1902,1902,2013,Y,1902,2013,Y,,
HOW2072E,HOW2072,2,HOW,072,,,,,1,2,E,NA,NA,1932,1932,2013,Y,1932,2013,Y,,
HOW2072W,HOW2072,2,HOW,072,,,,,1,2,W,NA,NA,1932,1932,2013,Y,1932,2013,Y,,
HOW2073E,HOW2073,2,HOW,073,,,,,1,2,E,NA,NA,1856,1856,2013,Y,1856,2013,Y,,
HOW2073W,HOW2073,2,HOW,073,,,,,1,2,W,NA,NA,1868,1868,2013,Y,1868,2013,Y,,
HOW2074N,HOW2074,2,HOW,074,,,,,1,2,N,NA,NA,1859,1859,2011,Y,1859,2011,Y,,
HOW2074S,HOW2074,2,HOW,074,,,,,1,2,S,NA,NA,1860,1860,2011,Y,1860,2011,Y,,
HOW2075E,HOW2075,2,HOW,075,,,,,1,2,E,NA,NA,1842,1842,2013,Y,1842,2013,Y,,
HOW2076N,HOW2076,2,HOW,076,,,,,1,2,N,NA,NA,1872,1872,2013,Y,1872,2013,Y,,
HOW2076S,HOW2076,2,HOW,076,,,,,1,2,S,NA,NA,1852,1852,2013,Y,1852,2013,Y,,
HOW2077N,HOW2077,2,HOW,077,,,,,1,2,N,NA,NA,1933,1933,2013,Y,1933,2013,Y,,
HOW2077S,HOW2077,2,HOW,077,,,,,1,2,S,NA,NA,1932,1932,2013,Y,1932,2013,Y,,
HOW2078E,HOW2078,2,HOW,078,,,,,1,2,E,NA,NA,1913,1913,2013,Y,1913,2013,Y,,
HOW2078W,HOW2078,2,HOW,078,,,,,1,2,W,NA,NA,1913,1913,2013,Y,1913,2013,Y,,
HOW2079N,HOW2079,2,HOW,079,,,,,1,2,N,NA,NA,1955,1955,2013,Y,1955,2013,Y,,
HOW2079S,HOW2079,2,HOW,079,,,,,1,2,S,NA,NA,1955,1955,2013,Y,1955,2013,Y,,
HOW2080A,HOW2080,2,HOW,080,,,,,1,2,A,NA,NA,1878,1878,1993,Y,1878,1993,Y,,
HOW2081N,HOW2081,2,HOW,081,,,,,1,2,N,NA,NA,1917,1917,2006,Y,1917,2006,Y,,
HOW2081S,HOW2081,2,HOW,081,,,,,1,2,S,NA,NA,1917,1917,2013,Y,1917,2013,Y,,
HOW2082N,HOW2082,2,HOW,082,,,,,1,2,N,NA,NA,1963,1963,2013,Y,1963,2013,Y,,
HOW2082S,HOW2082,2,HOW,082,,,,,1,2,S,NA,NA,1933,1933,2013,Y,1933,2013,Y,,
HOW2083E,HOW2083,2,HOW,083,,,,,1,2,E,NA,NA,1922,1922,2013,Y,1922,2013,Y,,
HOW2084E,HOW2084,2,HOW,084,,,,,1,2,E,NA,NA,1885,1885,2013,Y,1885,2013,Y,,
HOW2084W,HOW2084,2,HOW,084,,,,,1,2,W,NA,NA,1923,1923,2012,Y,1923,2012,Y,,
HOW2085E,HOW2085,2,HOW,085,,,,,1,2,E,NA,NA,1906,1906,2013,Y,1906,2013,Y,,
HOW2085W,HOW2085,2,HOW,085,,,,,1,2,W,NA,NA,1912,1912,2013,Y,1912,2013,Y,,
HOW2086E,HOW2086,2,HOW,086,,,,,1,2,E,NA,NA,1872,1872,2013,Y,1872,2013,Y,,
HOW2086W,HOW2086,2,HOW,086,,,,,1,2,W,NA,NA,1872,1872,2013,Y,1872,2013,Y,,
HOW2087E,HOW2087,2,HOW,087,,,,,1,2,E,NA,NA,1919,1919,2013,Y,1919,2013,Y,,
HOW2087W,HOW2087,2,HOW,087,,,,,1,2,W,NA,NA,1944,1944,2013,Y,1944,2013,Y,,
HOW2088E,HOW2088,2,HOW,088,,,,,1,2,E,NA,NA,1870,1870,2013,Y,1870,2013,Y,,
HOW2088W,HOW2088,2,HOW,088,,,,,1,2,W,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW2089E,HOW2089,2,HOW,089,,,,,1,2,E,NA,NA,1929,1929,2013,Y,1929,2013,Y,,
HOW2089W,HOW2089,2,HOW,089,,,,,1,2,W,NA,NA,1931,1931,2013,Y,1931,2013,Y,,
HOW2090N,HOW2090,2,HOW,090,,,,,1,2,N,NA,NA,1831,1831,2013,Y,1831,2013,Y,,
HOW2090S,HOW2090,2,HOW,090,,,,,1,2,S,NA,NA,1940,1940,2013,Y,1940,2013,Y,,
HOW2092E,HOW2092,2,HOW,092,,,,,1,2,E,NA,NA,1878,1878,2013,Y,1878,2013,Y,,
HOW2092W,HOW2092,2,HOW,092,,,,,1,2,W,NA,NA,1875,1875,2013,Y,1875,2013,Y,,
HOW2093E,HOW2093,2,HOW,093,,,,,1,2,E,NA,NA,1878,1878,2013,Y,1878,2013,Y,,
HOW2093W,HOW2093,2,HOW,093,,,,,1,2,W,NA,NA,1861,1861,2013,Y,1861,2013,Y,,
HOW2094N,HOW2094,2,HOW,094,,,,,1,2,N,NA,NA,1868,1868,2013,Y,1868,2013,Y,,
HOW2094S,HOW2094,2,HOW,094,,,,,1,2,S,NA,NA,1869,1869,2013,Y,1869,2013,Y,,
HOW2095E,HOW2095,2,HOW,095,,,,,1,2,E,NA,NA,1877,1877,2013,Y,1877,2013,Y,,
HOW2095W,HOW2095,2,HOW,095,,,,,1,2,W,NA,NA,1877,1877,2013,Y,1877,2013,Y,,
HOW2097E,HOW2097,2,HOW,097,,,,,1,2,E,NA,NA,1884,1884,2013,Y,1884,2013,Y,,
HOW2097W,HOW2097,2,HOW,097,,,,,1,2,W,NA,NA,1912,1912,2013,Y,1912,2013,Y,,
HOW2098N,HOW2098,2,HOW,098,,,,,1,2,N,NA,NA,1932,1932,2013,Y,1932,2013,Y,,
HOW2098S,HOW2098,2,HOW,098,,,,,1,2,S,NA,NA,1931,1931,2013,Y,1931,2013,Y,,
HOW2099E,HOW2099,2,HOW,099,,,,,1,2,E,NA,NA,1889,1889,2013,Y,1889,2013,Y,,
HOW2099W,HOW2099,2,HOW,099,,,,,1,2,W,NA,NA,1889,1889,2013,Y,1889,2013,Y,,
HOW2100W,HOW2100,2,HOW,100,,,,,1,2,W,NA,NA,1932,1932,2013,Y,1932,2013,Y,,
HOW2101E,HOW2101,2,HOW,101,,,,,1,2,E,NA,NA,1895,1895,2013,Y,1895,2013,Y,,
HOW2101W,HOW2101,2,HOW,101,,,,,1,2,W,NA,NA,1898,1898,2013,Y,1898,2013,Y,,
HOW2102N,HOW2102,2,HOW,102,,,,,1,2,N,NA,NA,1859,1859,2013,Y,1859,2013,Y,,
HOW2102S,HOW2102,2,HOW,102,,,,,1,2,S,NA,NA,1859,1859,2013,Y,1859,2013,Y,,
HOW2103N,HOW2103,2,HOW,103,,,,,1,2,N,NA,NA,1926,1926,2013,Y,1926,2013,Y,,
HOW2103S,HOW2103,2,HOW,103,,,,,1,2,S,NA,NA,1926,1926,2013,Y,1926,2013,Y,,
HOW2104N,HOW2104,2,HOW,104,,,,,1,2,N,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW2104S,HOW2104,2,HOW,104,,,,,1,2,S,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW2105N,HOW2105,2,HOW,105,,,,,1,2,N,NA,NA,1861,1861,2013,Y,1861,2013,Y,,
HOW2105S,HOW2105,2,HOW,105,,,,,1,2,S,NA,NA,1860,1860,2013,Y,1860,2013,Y,,
HOW2106E,HOW2106,2,HOW,106,,,,,1,2,E,NA,NA,1839,1839,2013,Y,1839,2013,Y,,
HOW2106W,HOW2106,2,HOW,106,,,,,1,2,W,NA,NA,1857,1857,2011,Y,1857,2011,Y,,
HOW2126W,HOW2126,2,HOW,126,,,,,1,2,W,NA,NA,1950,1950,2009,Y,1950,2009,Y,,
HOW3001E,HOW3001,3,HOW,001,,,,,1,2,E,NA,NA,1920,1920,2013,Y,1920,2013,Y,,
HOW3001W,HOW3001,3,HOW,001,,,,,1,2,W,NA,NA,1920,1920,2013,Y,1920,2013,Y,,
HOW3002E,HOW3002,3,HOW,002,,,,,1,2,E,NA,NA,1868,1868,2013,Y,1868,2013,Y,,
HOW3002W,HOW3002,3,HOW,002,,,,,1,2,W,NA,NA,1868,1868,2009,Y,1868,2009,Y,,
HOW3003S,HOW3003,3,HOW,003,,,,,1,2,S,NA,NA,1874,1874,2005,Y,1874,2005,Y,,
HOW3004N,HOW3004,3,HOW,004,,,,,1,2,N,NA,NA,1932,1932,2013,Y,1932,2013,Y,,
HOW3004S,HOW3004,3,HOW,004,,,,,1,2,S,NA,NA,1933,1933,2013,Y,1933,2013,Y,,
HOW3005N,HOW3005,3,HOW,005,,,,,1,2,N,NA,NA,1873,1873,2013,Y,1873,2013,Y,,
HOW3005S,HOW3005,3,HOW,005,,,,,1,2,S,NA,NA,1897,1897,2013,Y,1897,2013,Y,,
HOW3007N,HOW3007,3,HOW,007,,,,,1,2,N,NA,NA,1939,1939,2013,Y,1939,2013,Y,,
HOW3007S,HOW3007,3,HOW,007,,,,,1,2,S,NA,NA,1911,1911,2013,Y,1911,2013,Y,,
HOW3008E,HOW3008,3,HOW,008,,,,,1,2,E,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW3008W,HOW3008,3,HOW,008,,,,,1,2,W,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW3009N,HOW3009,3,HOW,009,,,,,1,2,N,NA,NA,1897,1897,2013,Y,1897,2013,Y,,
HOW3009S,HOW3009,3,HOW,009,,,,,1,2,S,NA,NA,1900,1900,2013,Y,1900,2013,Y,,
HOW3010E,HOW3010,3,HOW,010,,,,,1,2,E,NA,NA,1887,1887,2013,Y,1887,2013,Y,,
HOW3010W,HOW3010,3,HOW,010,,,,,1,2,W,NA,NA,1884,1884,2013,Y,1884,2013,Y,,
HOW3011E,HOW3011,3,HOW,011,,,,,1,2,E,NA,NA,1923,1923,2013,Y,1923,2013,Y,,
HOW3011W,HOW3011,3,HOW,011,,,,,1,2,W,NA,NA,1920,1920,2013,Y,1920,2013,Y,,
HOW3012N,HOW3012,3,HOW,012,,,,,1,2,N,NA,NA,1867,1867,2013,Y,1867,2013,Y,,
HOW3012S,HOW3012,3,HOW,012,,,,,1,2,S,NA,NA,1867,1867,2013,Y,1867,2013,Y,,
HOW3013A,HOW3013,3,HOW,013,,,,,1,2,A,NA,NA,1937,1937,2013,Y,1937,2013,Y,,
HOW3013N,HOW3013,3,HOW,013,,,,,1,2,N,NA,NA,1898,1898,2013,Y,1898,2013,Y,,
HOW3014E,HOW3014,3,HOW,014,,,,,1,2,E,NA,NA,1909,1909,2013,Y,1909,2013,Y,,
HOW3014I,HOW3014,3,HOW,014,,,,,1,2,I,NA,NA,1809,1809,1906,Y,1809,1906,Y,,
HOW3014W,HOW3014,3,HOW,014,,,,,1,2,W,NA,NA,1869,1869,2013,Y,1869,2013,Y,,
HOW3015N,HOW3015,3,HOW,015,,,,,1,2,N,NA,NA,1957,1957,2013,Y,1957,2013,Y,,
HOW3015S,HOW3015,3,HOW,015,,,,,1,2,S,NA,NA,1957,1957,2013,Y,1957,2013,Y,,
HOW3016E,HOW3016,3,HOW,016,,,,,1,2,E,NA,NA,1881,1881,2013,Y,1881,2013,Y,,
HOW3016W,HOW3016,3,HOW,016,,,,,1,2,W,NA,NA,1881,1881,2013,Y,1881,2013,Y,,
HOW3017E,HOW3017,3,HOW,017,,,,,1,2,E,NA,NA,1908,1908,2013,Y,1908,2013,Y,,
HOW3017W,HOW3017,3,HOW,017,,,,,1,2,W,NA,NA,1925,1925,2012,Y,1925,2012,Y,,
HOW3018N,HOW3018,3,HOW,018,,,,,1,2,N,NA,NA,1911,1911,2013,Y,1911,2013,Y,,
HOW3018S,HOW3018,3,HOW,018,,,,,1,2,S,NA,NA,1911,1911,2013,Y,1911,2013,Y,,
HOW3019E,HOW3019,3,HOW,019,,,,,1,2,E,NA,NA,1864,1864,2013,Y,1864,2013,Y,,
HOW3019W,HOW3019,3,HOW,019,,,,,1,2,W,NA,NA,1882,1882,2013,Y,1882,2013,Y,,
HOW3020E,HOW3020,3,HOW,020,,,,,1,2,E,NA,NA,1866,1866,2012,Y,1866,2012,Y,,
HOW3020W,HOW3020,3,HOW,020,,,,,1,2,W,NA,NA,1920,1920,2012,Y,1920,2012,Y,,
HOW3021N,HOW3021,3,HOW,021,,,,,1,2,N,NA,NA,1863,1863,2013,Y,1863,2013,Y,,
HOW3021S,HOW3021,3,HOW,021,,,,,1,2,S,NA,NA,1863,1863,2013,Y,1863,2013,Y,,
HOW3022E,HOW3022,3,HOW,022,,,,,1,2,E,NA,NA,1898,1898,2013,Y,1898,2013,Y,,
HOW3022W,HOW3022,3,HOW,022,,,,,1,2,W,NA,NA,1898,1898,2013,Y,1898,2013,Y,,
HOW3023E,HOW3023,3,HOW,023,,,,,1,2,E,NA,NA,1902,1902,2013,Y,1902,2013,Y,,
HOW3023W,HOW3023,3,HOW,023,,,,,1,2,W,NA,NA,1895,1895,2013,Y,1895,2013,Y,,
HOW3024N,HOW3024,3,HOW,024,,,,,1,2,N,NA,NA,1862,1862,2013,Y,1862,2013,Y,,
HOW3024S,HOW3024,3,HOW,024,,,,,1,2,S,NA,NA,1924,1924,2013,Y,1924,2013,Y,,
HOW3025N,HOW3025,3,HOW,025,,,,,1,2,N,NA,NA,1945,1945,2013,Y,1945,2013,Y,,
HOW3025S,HOW3025,3,HOW,025,,,,,1,2,S,NA,NA,1945,1945,2013,Y,1945,2013,Y,,
HOW3026E,HOW3026,3,HOW,026,,,,,1,2,E,NA,NA,1926,1926,2013,Y,1926,2013,Y,,
HOW3026W,HOW3026,3,HOW,026,,,,,1,2,W,NA,NA,1885,1885,2013,Y,1885,2013,Y,,
HOW3027N,HOW3027,3,HOW,027,,,,,1,2,N,NA,NA,1896,1896,2013,Y,1896,2013,Y,,
HOW3027S,HOW3027,3,HOW,027,,,,,1,2,S,NA,NA,1896,1896,2013,Y,1896,2013,Y,,
HOW3028N,HOW3028,3,HOW,028,,,,,1,2,N,NA,NA,1880,1880,2013,Y,1880,2013,Y,,
HOW3028S,HOW3028,3,HOW,028,,,,,1,2,S,NA,NA,1880,1880,2013,Y,1880,2013,Y,,
HOW3029N,HOW3029,3,HOW,029,,,,,1,2,N,NA,NA,1857,1857,2013,Y,1857,2013,Y,,
