"Site.Code","year","pJan","pFeb","pMar","pApr","pMay","pJun","pJul","pAug","pSep","pOct","pNov","pDec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"GB","1895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.4791854449012,40.9480245975752,50.3311432346383,229.653956855615,74.8370346371,80.3428832157614,98.3164259696573,134.194391414244,156.904556826158,93.2081794264002,126.366119467619,140.509341654918
"GB","1896",84.4791854449012,40.9480245975752,50.3311432346383,229.653956855615,74.8370346371,80.3428832157614,98.3164259696573,134.194391414244,156.904556826158,93.2081794264002,126.366119467619,140.509341654918,48.6667214628212,139.273690429605,176.554441053664,51.0502972100039,84.3538619875844,98.0532297846017,165.64014063189,85.6825853986075,132.826001793848,93.1187875945604,154.466885871389,59.9441772765149
"GB","1897",48.6667214628212,139.273690429605,176.554441053664,51.0502972100039,84.3538619875844,98.0532297846017,165.64014063189,85.6825853986075,132.826001793848,93.1187875945604,154.466885871389,59.9441772765149,77.865554571493,70.4913980208495,126.20505108335,92.6022013042543,178.038672484016,154.879582942779,220.145349902353,101.143692055673,90.7447299266637,38.4195057725763,250.404473252921,159.658027895517
"GB","1898",77.865554571493,70.4913980208495,126.20505108335,92.6022013042543,178.038672484016,154.879582942779,220.145349902353,101.143692055673,90.7447299266637,38.4195057725763,250.404473252921,159.658027895517,205.491614853804,81.7486765466197,63.2288057032269,110.734406969301,101.803191001228,112.336323923658,120.167705075217,173.69983414625,109.183799694701,123.661592562636,86.4667335614158,133.776756952562
"GB","1899",205.491614853804,81.7486765466197,63.2288057032269,110.734406969301,101.803191001228,112.336323923658,120.167705075217,173.69983414625,109.183799694701,123.661592562636,86.4667335614158,133.776756952562,86.7213252021352,54.9132227202172,142.185991153373,31.9383039371184,93.0884506262597,76.0235925424989,129.793170819998,41.1107470283599,137.877582711663,82.3438868095578,60.7893923572166,128.13731561417
"GB","1900",86.7213252021352,54.9132227202172,142.185991153373,31.9383039371184,93.0884506262597,76.0235925424989,129.793170819998,41.1107470283599,137.877582711663,82.3438868095578,60.7893923572166,128.13731561417,100.230061452801,124.253914345722,161.662350040586,37.2554545132339,75.0483415569228,72.6170791824377,113.830536135159,119.191732664771,89.8330845463331,71.6514057437435,220.827741685878,99.0555233395487
"GB","1901",100.230061452801,124.253914345722,161.662350040586,37.2554545132339,75.0483415569228,72.6170791824377,113.830536135159,119.191732664771,89.8330845463331,71.6514057437435,220.827741685878,99.0555233395487,60.5406290970589,19.4437301721276,91.4142860891573,258.975004091945,184.923406938301,137.081816673357,187.708752602485,124.868436410412,86.3436428392058,113.903727052722,59.6107095965438,111.678032534908
"GB","1902",60.5406290970589,19.4437301721276,91.4142860891573,258.975004091945,184.923406938301,137.081816673357,187.708752602485,124.868436410412,86.3436428392058,113.903727052722,59.6107095965438,111.678032534908,66.1425026083455,103.814321391632,171.608787876734,202.597654116014,90.4226271366174,153.901115298366,144.355411223553,101.889015932978,74.4319438388284,211.025599779646,98.5788049848413,173.00694513405
"GB","1903",66.1425026083455,103.814321391632,171.608787876734,202.597654116014,90.4226271366174,153.901115298366,144.355411223553,101.889015932978,74.4319438388284,211.025599779646,98.5788049848413,173.00694513405,100.218890797705,132.276778414351,142.530050439348,68.9763280451411,3.34727466719611,291.310292466817,149.171728931491,104.662575380236,46.6924833226796,201.551593608219,33.9404068006888,113.62307876644
"GB","1904",100.218890797705,132.276778414351,142.530050439348,68.9763280451411,3.34727466719611,291.310292466817,149.171728931491,104.662575380236,46.6924833226796,201.551593608219,33.9404068006888,113.62307876644,94.8128525561994,63.5555710927599,92.7148811437745,83.9009647946075,96.5578692726796,97.4497013874183,122.751647649107,89.1491621404047,180.910206767982,111.140977029858,13.3940944441608,59.421822351808
"GB","1905",94.8128525561994,63.5555710927599,92.7148811437745,83.9009647946075,96.5578692726796,97.4497013874183,122.751647649107,89.1491621404047,180.910206767982,111.140977029858,13.3940944441608,59.421822351808,105.188522305799,41.9774713566302,50.0475317098001,68.7007481930162,64.9990375328789,274.080671877639,169.09125225782,154.779697149598,172.592029271954,94.1817368768669,47.593228924734,105.833406880192
"GB","1906",105.188522305799,41.9774713566302,50.0475317098001,68.7007481930162,64.9990375328789,274.080671877639,169.09125225782,154.779697149598,172.592029271954,94.1817368768669,47.593228924734,105.833406880192,73.0296020025499,47.1247397660337,98.3033958426079,70.302320129667,199.865432630776,136.338003168331,109.695227356959,71.8049556636792,105.633868646965,115.475094422097,73.5942628806838,142.789806748889
"GB","1907",73.0296020025499,47.1247397660337,98.3033958426079,70.302320129667,199.865432630776,136.338003168331,109.695227356959,71.8049556636792,105.633868646965,115.475094422097,73.5942628806838,142.789806748889,73.761454194156,25.9146792033174,49.359614810373,98.2751724835761,72.56492270116,88.8769319547149,71.4058419080092,31.6796436056623,173.359529514482,174.134095180304,177.509602717446,143.055501161708
"GB","1908",73.761454194156,25.9146792033174,49.359614810373,98.2751724835761,72.56492270116,88.8769319547149,71.4058419080092,31.6796436056623,173.359529514482,174.134095180304,177.509602717446,143.055501161708,88.7322028729146,156.994982657605,58.0923680501516,107.245111958873,187.363284034254,49.5580003202344,68.4089239313004,73.2332843171215,62.9456182207529,63.6070704951222,88.964730280641,116.303554157821
