"Site.Code","year","pJan","pFeb","pMar","pApr","pMay","pJun","pJul","pAug","pSep","pOct","pNov","pDec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"GB","1908",-5.01408901829931,-6.98517779795253,3.84261652493035,6.54223525672666,12.4066089373917,21.4500607072967,23.3150936867162,21.8322301587278,17.602315060609,9.3803243800113,2.8298789168519,-0.233977670727639,-3.39703291580508,-5.74613366766431,2.71498123214318,7.37163867944496,17.517465282197,22.2104376622992,24.7901527982371,21.8509606331271,22.6294372759826,15.1051097142991,4.84655817689023,-3.06888170701615
"GB","1909",-3.39703291580508,-5.74613366766431,2.71498123214318,7.37163867944496,17.517465282197,22.2104376622992,24.7901527982371,21.8509606331271,22.6294372759826,15.1051097142991,4.84655817689023,-3.06888170701615,-2.92341199248089,-1.67659789132469,1.19652981375664,8.57886327194455,16.0166610277661,22.8613901739222,22.228621974938,22.6352869033179,18.6699444199029,11.149469262494,6.69732599154858,-5.08194327071854
"GB","1910",-2.92341199248089,-1.67659789132469,1.19652981375664,8.57886327194455,16.0166610277661,22.8613901739222,22.228621974938,22.6352869033179,18.6699444199029,11.149469262494,6.69732599154858,-5.08194327071854,-2.6036939298165,-4.52194421326835,6.40269877953955,12.4656519865514,14.9882503891673,20.1453413069828,24.803836351426,22.1636283900387,18.0524107429943,13.3455999054315,1.0906643731879,-5.53837219604095
"GB","1911",-2.6036939298165,-4.52194421326835,6.40269877953955,12.4656519865514,14.9882503891673,20.1453413069828,24.803836351426,22.1636283900387,18.0524107429943,13.3455999054315,1.0906643731879,-5.53837219604095,-2.03180427728333,-5.56828192557494,0.0442025342232992,7.70175157469889,23.1154331606191,20.5675726186791,27.0102220697441,24.1597317249234,19.1749142983552,11.192914748391,2.83750906897747,1.89559399628319
"GB","1912",-2.03180427728333,-5.56828192557494,0.0442025342232992,7.70175157469889,23.1154331606191,20.5675726186791,27.0102220697441,24.1597317249234,19.1749142983552,11.192914748391,2.83750906897747,1.89559399628319,-8.35568604607721,-4.22060829299347,1.54484202242545,10.3584506030747,17.6928109592738,20.7898954128694,24.9649922907931,20.0278707944423,17.1648641975693,13.6675929850642,5.25611071880292,0.832842960633351
"GB","1913",-8.35568604607721,-4.22060829299347,1.54484202242545,10.3584506030747,17.6928109592738,20.7898954128694,24.9649922907931,20.0278707944423,17.1648641975693,13.6675929850642,5.25611071880292,0.832842960633351,1.80010049240918,-4.19305939093167,6.40041166732175,12.1601477658694,16.64268222547,24.2797027891013,25.5631353012477,22.8106594051647,18.9188409908716,15.3934529482931,7.34455254643054,-0.123300695424191
"GB","1914",1.80010049240918,-4.19305939093167,6.40041166732175,12.1601477658694,16.64268222547,24.2797027891013,25.5631353012477,22.8106594051647,18.9188409908716,15.3934529482931,7.34455254643054,-0.123300695424191,-3.98430668186711,-7.56741495154832,2.26305958230464,6.46950330468495,18.703086899823,20.5380358758159,21.7224788717449,21.6817225705452,17.7941914620429,14.1584427284762,2.71764314858105,-4.41792529962229
"GB","1915",-3.98430668186711,-7.56741495154832,2.26305958230464,6.46950330468495,18.703086899823,20.5380358758159,21.7224788717449,21.6817225705452,17.7941914620429,14.1584427284762,2.71764314858105,-4.41792529962229,-3.04885722993257,-1.93647643135688,-0.326677101914204,13.246081741455,13.4831878506767,21.8682496662376,22.9146635607654,21.6829866397046,21.5909300537091,13.5022963397984,5.6207308458705,-2.89352266081028
"GB","1916",-3.04885722993257,-1.93647643135688,-0.326677101914204,13.246081741455,13.4831878506767,21.8682496662376,22.9146635607654,21.6829866397046,21.5909300537091,13.5022963397984,5.6207308458705,-2.89352266081028,-1.67314025365333,-6.28423298867577,-1.05686452346014,8.76943804876884,15.7102264428494,18.6046149543209,25.0651399403783,24.251686875339,18.5799441880859,13.9839125407226,3.46038743526121,-3.50649699361718
"GB","1917",-1.67314025365333,-6.28423298867577,-1.05686452346014,8.76943804876884,15.7102264428494,18.6046149543209,25.0651399403783,24.251686875339,18.5799441880859,13.9839125407226,3.46038743526121,-3.50649699361718,-4.54624827789002,-6.15580832753534,0.927854637594728,6.360205823585,9.55306843967713,19.8573472051396,24.0529507411314,22.8000874957544,17.8659959384435,9.33999475750323,0.65156084106642,-8.60668071030308
"GB","1918",-4.54624827789002,-6.15580832753534,0.927854637594728,6.360205823585,9.55306843967713,19.8573472051396,24.0529507411314,22.8000874957544,17.8659959384435,9.33999475750323,0.65156084106642,-8.60668071030308,-10.3552111465137,-4.90108413958572,2.10751150930126,9.67788716098126,20.0493898264149,19.3144325943992,23.3052691345397,23.3254672821664,14.5659133846019,12.8270500703246,4.49306511013978,-1.584592222123
"GB","1919",-10.3552111465137,-4.90108413958572,2.10751150930126,9.67788716098126,20.0493898264149,19.3144325943992,23.3052691345397,23.3254672821664,14.5659133846019,12.8270500703246,4.49306511013978,-1.584592222123,-1.88162415511551,-2.80199292409624,2.88009488519048,7.46030572632954,16.0200964065194,23.64545800047,24.5339064016582,20.8412731790316,18.4614235125196,12.7874802597488,2.75537161894334,-5.33045674174666
"GB","1920",-1.88162415511551,-2.80199292409624,2.88009488519048,7.46030572632954,16.0200964065194,23.64545800047,24.5339064016582,20.8412731790316,18.4614235125196,12.7874802597488,2.75537161894334,-5.33045674174666,-9.1755712352488,-5.31013454519312,3.61638468360019,6.82948561506323,16.1686980876324,21.1509680264527,22.079729635179,23.8041063007185,19.6429516079992,15.9628139145721,1.53913562366304,-2.28589049308358
"GB","1921",-9.1755712352488,-5.31013454519312,3.61638468360019,6.82948561506323,16.1686980876324,21.1509680264527,22.079729635179,23.8041063007185,19.6429516079992,15.9628139145721,1.53913562366304,-2.28589049308358,-3.06344121542424,-2.26080647298034,6.65516924895978,13.5859690716084,19.1630575842209,22.7358182206533,26.9442072457034,22.3412731790316,21.4618722584955,12.0018110886232,1.76592619084848,-4.19859264077691
"GB","1922",-3.06344121542424,-2.26080647298034,6.65516924895978,13.5859690716084,19.1630575842209,22.7358182206533,26.9442072457034,22.3412731790316,21.4618722584955,12.0018110886232,1.76592619084848,-4.19859264077691,-5.66504645996494,-2.05265349306416,3.60818386881685,9.0574562648382,18.5464265179874,20.8236944811019,22.7888264906428,21.442069588068,20.3076071861028,12.2247785724722,3.93426833282209,-2.84550077014005
"GB","1923",-5.66504645996494,-2.05265349306416,3.60818386881685,9.0574562648382,18.5464265179874,20.8236944811019,22.7888264906428,21.442069588068,20.3076071861028,12.2247785724722,3.93426833282209,-2.84550077014005,-6.26199600643603,-7.26746801275308,-0.326217069980516,8.30313748636024,15.7861197148375,21.9910976020839,22.3408146565044,22.2504707329302,19.2174007029522,12.7872508017436,5.11564299064355,1.59691205615991
"GB","1924",-6.26199600643603,-7.26746801275308,-0.326217069980516,8.30313748636024,15.7861197148375,21.9910976020839,22.3408146565044,22.2504707329302,19.2174007029522,12.7872508017436,5.11564299064355,1.59691205615991,-2.70593683837549,-6.93379834348826,1.3290220023523,7.62473095951614,12.9055706815987,20.484449388874,22.8041658443932,22.2453379354171,17.1479727678855,13.3167731204562,5.65474621411716,-4.36478166249258
"GB","1925",-2.70593683837549,-6.93379834348826,1.3290220023523,7.62473095951614,12.9055706815987,20.484449388874,22.8041658443932,22.2453379354171,17.1479727678855,13.3167731204562,5.65474621411716,-4.36478166249258,-5.70431447987047,1.17178254183913,5.05587081435016,10.3253255656539,14.1720842880984,22.3669040215564,21.6758996914311,22.7490251325161,17.9438785266718,7.16271411871852,4.01802047177525,-3.12481675625508
"GB","1926",-5.70431447987047,1.17178254183913,5.05587081435016,10.3253255656539,14.1720842880984,22.3669040215564,21.6758996914311,22.7490251325161,17.9438785266718,7.16271411871852,4.01802047177525,-3.12481675625508,-3.78116413697041,-5.61205172389327,-1.34057705626271,4.91247648237151,14.7883314171053,18.9349798345095,23.218872950014,21.2126540592259,17.2635655344539,10.6278404939765,3.7335134031193,-6.09338883809884
"GB","1927",-3.78116413697041,-5.61205172389327,-1.34057705626271,4.91247648237151,14.7883314171053,18.9349798345095,23.218872950014,21.2126540592259,17.2635655344539,10.6278404939765,3.7335134031193,-6.09338883809884,-4.44397208335111,-2.27806341122788,4.11270932419334,9.50060683446768,13.4995239337811,19.3208509946547,22.6385962754936,19.3876154386722,18.4137542715322,14.2475458134768,6.73652238897699,-2.05414397825848
"GB","1928",-4.44397208335111,-2.27806341122788,4.11270932419334,9.50060683446768,13.4995239337811,19.3208509946547,22.6385962754936,19.3876154386722,18.4137542715322,14.2475458134768,6.73652238897699,-2.05414397825848,-3.81781292402368,-3.66812242020345,0.588632474923533,6.43554474133608,15.2053701492337,18.7177229334931,22.9634390400352,23.4304129413207,16.1791880840775,13.4784313379345,4.78058752269378,-0.471329625289216
"GB","1929",-3.81781292402368,-3.66812242020345,0.588632474923533,6.43554474133608,15.2053701492337,18.7177229334931,22.9634390400352,23.4304129413207,16.1791880840775,13.4784313379345,4.78058752269378,-0.471329625289216,-4.56897535742428,-3.92248247285884,4.51011907905058,9.07947392465418,16.6816596606797,20.7926904796161,23.1383603289977,20.2816810138381,19.9730987998207,10.9043481727118,3.73699413430507,-4.37739512828077
"GB","1930",-4.56897535742428,-3.92248247285884,4.51011907905058,9.07947392465418,16.6816596606797,20.7926904796161,23.1383603289977,20.2816810138381,19.9730987998207,10.9043481727118,3.73699413430507,-4.37739512828077,-3.28580093254841,-1.59346799413231,0.678018786729383,8.37909546887854,16.7383010377132,23.4558185816701,22.5079126683386,21.9562818248882,20.2789397884922,12.6468025357714,5.88861658817751,-2.34340662438499
"GB","1931",-3.28580093254841,-1.59346799413231,0.678018786729383,8.37909546887854,16.7383010377132,23.4558185816701,22.5079126683386,21.9562818248882,20.2789397884922,12.6468025357714,5.88861658817751,-2.34340662438499,-4.7278434473139,-3.097232771517,2.32632593227171,11.1648586757942,17.2844729837961,21.378007628329,24.7026080579094,22.1706718671546,20.113978578272,14.3882534589066,8.162380563796,-0.915017675410913
"GB","1932",-4.7278434473139,-3.097232771517,2.32632593227171,11.1648586757942,17.2844729837961,21.378007628329,24.7026080579094,22.1706718671546,20.113978578272,14.3882534589066,8.162380563796,-0.915017675410913,1.08102469477756,-2.79809298144232,-1.04572830419714,6.72132092751099,17.5169219663863,20.996160700147,21.3319120293091,23.3625714878664,19.4607328847214,13.0808968430526,2.87436842261953,0.52057597547773
"GB","1933",1.08102469477756,-2.79809298144232,-1.04572830419714,6.72132092751099,17.5169219663863,20.996160700147,21.3319120293091,23.3625714878664,19.4607328847214,13.0808968430526,2.87436842261953,0.52057597547773,1.04105423338105,-1.94777390951812,-0.499450082596425,9.81544975435921,18.2791406133702,23.1271160303446,24.7437702868835,22.788282706181,19.3588752881516,11.6939587588317,0.262539590667953,-5.1825809622387
"GB","1934",1.04105423338105,-1.94777390951812,-0.499450082596425,9.81544975435921,18.2791406133702,23.1271160303446,24.7437702868835,22.788282706181,19.3588752881516,11.6939587588317,0.262539590667953,-5.1825809622387,-3.98613792698446,-9.4705368463555,1.07418294557269,9.83386799911606,19.1228031763554,22.7499246658807,25.090366622815,21.7026958477499,20.4479436048713,10.0206307822861,5.40420289128436,-4.91939444413199
"GB","1935",-3.98613792698446,-9.4705368463555,1.07418294557269,9.83386799911606,19.1228031763554,22.7499246658807,25.090366622815,21.7026958477499,20.4479436048713,10.0206307822861,5.40420289128436,-4.91939444413199,-6.20640283159755,-4.29512580735067,2.64185320893207,7.84606885981377,13.8578474916236,20.2267315294286,24.9765547258319,23.3663537202441,16.7196239875968,13.3446788529126,4.98661141004606,-6.15649231982668
"GB","1936",-6.20640283159755,-4.29512580735067,2.64185320893207,7.84606885981377,13.8578474916236,20.2267315294286,24.9765547258319,23.3663537202441,16.7196239875968,13.3446788529126,4.98661141004606,-6.15649231982668,-6.08319877743859,-6.19376891760328,5.98745881847764,6.65988144191143,18.4371035654196,21.9422193390129,23.0030798879671,22.3133916474683,19.2472003316672,11.8661411994279,1.66993097106577,-0.464503995547772
"GB","1937",-6.08319877743859,-6.19376891760328,5.98745881847764,6.65988144191143,18.4371035654196,21.9422193390129,23.0030798879671,22.3133916474683,19.2472003316672,11.8661411994279,1.66993097106577,-0.464503995547772,0.594971841106435,-1.13886068191917,-2.08510289280224,7.78118992999462,17.8468160192706,21.5661309191456,24.4933294620285,25.4779181363562,17.8132954552795,10.6085379010747,3.3347939228142,-3.93589051713602
"GB","1938",0.594971841106435,-1.13886068191917,-2.08510289280224,7.78118992999462,17.8468160192706,21.5661309191456,24.4933294620285,25.4779181363562,17.8132954552795,10.6085379010747,3.3347939228142,-3.93589051713602,-4.93711686967109,-2.03975762679536,3.30767066185809,10.0579353319021,15.5244873324288,22.7683144892718,22.8879839963603,24.6971442189661,15.685271345775,14.6166194949293,6.75191405640581,-2.84849215524018
"GB","1939",-4.93711686967109,-2.03975762679536,3.30767066185809,10.0579353319021,15.5244873324288,22.7683144892718,22.8879839963603,24.6971442189661,15.685271345775,14.6166194949293,6.75191405640581,-2.84849215524018,-4.74535869916589,-2.19584495682707,-1.01444686390196,5.39055435926024,17.0311466608323,20.538296477421,23.8290630935184,25.1909564702297,19.6611525791632,12.5249427495034,2.02878110232044,-3.42778420896097
"GB","1940",-4.74535869916589,-2.19584495682707,-1.01444686390196,5.39055435926024,17.0311466608323,20.538296477421,23.8290630935184,25.1909564702297,19.6611525791632,12.5249427495034,2.02878110232044,-3.42778420896097,-8.63431532476005,-4.77743794950511,-2.09417003663543,6.17553290588914,16.3525923859138,19.1656840153583,22.7121142410929,21.5871581006562,17.7330157119215,10.5744650961365,2.48444517903963,-1.27522957427146
"GB","1941",-8.63431532476005,-4.77743794950511,-2.09417003663543,6.17553290588914,16.3525923859138,19.1656840153583,22.7121142410929,21.5871581006562,17.7330157119215,10.5744650961365,2.48444517903963,-1.27522957427146,-6.48976584470682,-4.57572734144068,-1.74589244087449,14.069933716738,17.9453593515704,22.821884266548,24.7786902507604,21.76253740283,21.2985576842753,12.219628315858,5.96086454885611,-0.643654449174565
"GB","1942",-6.48976584470682,-4.57572734144068,-1.74589244087449,14.069933716738,17.9453593515704,22.821884266548,24.7786902507604,21.76253740283,21.2985576842753,12.219628315858,5.96086454885611,-0.643654449174565,-4.68201858763868,-6.21724328264324,3.38227868248946,10.629110068329,18.3832654693142,21.3633828038405,23.6865609391449,22.7695278385632,19.3768329363477,14.3581953083639,4.72674684666046,-5.15577776550311
"GB","1943",-4.68201858763868,-6.21724328264324,3.38227868248946,10.629110068329,18.3832654693142,21.3633828038405,23.6865609391449,22.7695278385632,19.3768329363477,14.3581953083639,4.72674684666046,-5.15577776550311,-6.42752967560306,-3.10405633156269,0.623358735152527,4.69978777923827,15.5973416429381,22.6918313159664,23.997315598588,21.7578995172107,17.8443166757469,12.0590974022324,2.69677619005416,-4.5721667111856
"GB","1944",-6.42752967560306,-3.10405633156269,0.623358735152527,4.69978777923827,15.5973416429381,22.6918313159664,23.997315598588,21.7578995172107,17.8443166757469,12.0590974022324,2.69677619005416,-4.5721667111856,-2.62893310679642,-4.01226338327128,0.0330346381126057,6.51444232230695,21.098410968631,22.0295645641292,25.157723940263,25.8775217229748,19.0664862201102,12.0110392208841,3.77360836989734,-4.90997230446555
"GB","1945",-2.62893310679642,-4.01226338327128,0.0330346381126057,6.51444232230695,21.098410968631,22.0295645641292,25.157723940263,25.8775217229748,19.0664862201102,12.0110392208841,3.77360836989734,-4.90997230446555,-8.59980052968222,-3.35555539854365,7.34981808184229,12.4906543497946,12.6314237632886,20.9097020250057,23.6183313834151,23.1630835696371,19.7910293462603,10.9759777510516,4.58337713077843,-5.183801726735
"GB","1946",-8.59980052968222,-3.35555539854365,7.34981808184229,12.4906543497946,12.6314237632886,20.9097020250057,23.6183313834151,23.1630835696371,19.7910293462603,10.9759777510516,4.58337713077843,-5.183801726735,-3.44992495559188,-4.01333208405339,9.94207262560984,8.48935038468098,15.1878256799702,21.0273466272546,24.055865148631,20.6284773600378,21.3611641460786,16.0873327024092,6.32216129428692,-1.49599052010006
"GB","1947",-3.44992495559188,-4.01333208405339,9.94207262560984,8.48935038468098,15.1878256799702,21.0273466272546,24.055865148631,20.6284773600378,21.3611641460786,16.0873327024092,6.32216129428692,-1.49599052010006,-2.38012640242298,-5.24248880669548,1.31181868926904,8.16949775796453,15.5614470352963,20.9087024566792,24.1278705217329,25.6889256316118,20.5431345186168,18.995262447497,3.07109406033499,-4.7531465159854
"GB","1948",-2.38012640242298,-5.24248880669548,1.31181868926904,8.16949775796453,15.5614470352963,20.9087024566792,24.1278705217329,25.6889256316118,20.5431345186168,18.995262447497,3.07109406033499,-4.7531465159854,-7.06545869086762,-4.02361521803309,3.37189555300226,11.0114794563284,14.6522021605,20.5500653250227,24.5028681276341,23.968790287412,21.2918958818229,12.7755402980135,9.00963162410784,-0.778025709429342
"GB","1949",-7.06545869086762,-4.02361521803309,3.37189555300226,11.0114794563284,14.6522021605,20.5500653250227,24.5028681276341,23.968790287412,21.2918958818229,12.7755402980135,9.00963162410784,-0.778025709429342,-1.29141142893652,-0.456180881542313,3.31492761161531,10.3590547374658,18.1037309010045,25.4623433652706,27.1291801509574,25.4271267758166,17.3969167108925,16.9438820340691,2.98917153712575,-0.506940149633224
"GB","1950",-1.29141142893652,-0.456180881542313,3.31492761161531,10.3590547374658,18.1037309010045,25.4623433652706,27.1291801509574,25.4271267758166,17.3969167108925,16.9438820340691,2.98917153712575,-0.506940149633224,0.896528040435712,-4.54417537093107,-0.399130912975837,7.9404363102515,17.2286677356502,22.9882439573246,23.9652395061263,22.4405185001413,16.5471996125999,14.6662948204535,6.6979500826545,-2.63689289340294
"GB","1951",0.896528040435712,-4.54417537093107,-0.399130912975837,7.9404363102515,17.2286677356502,22.9882439573246,23.9652395061263,22.4405185001413,16.5471996125999,14.6662948204535,6.6979500826545,-2.63689289340294,-2.41738250795037,-2.14755597417243,2.06524677032597,8.88186927127957,17.7385981773378,21.2013113337295,23.4093168087925,21.333792452629,18.7852588079648,13.9161540706566,1.93961333037621,-2.09383126181801
"GB","1952",-2.41738250795037,-2.14755597417243,2.06524677032597,8.88186927127957,17.7385981773378,21.2013113337295,23.4093168087925,21.333792452629,18.7852588079648,13.9161540706566,1.93961333037621,-2.09383126181801,-2.29457938101451,-1.45812241479592,1.25521078031449,11.6838634573952,14.6465091033911,22.3206854879839,26.4277356072083,23.8055509131259,20.2577900264941,10.6951504140341,5.92897658779816,-1.23274566738659
"GB","1953",-2.29457938101451,-1.45812241479592,1.25521078031449,11.6838634573952,14.6465091033911,22.3206854879839,26.4277356072083,23.8055509131259,20.2577900264941,10.6951504140341,5.92897658779816,-1.23274566738659,-1.24270973344697,-1.04615778703214,3.64598357262063,8.15846414237884,17.6150639376938,23.8403321192176,24.9547727739406,23.2188186874868,19.2990874547156,14.9027783223985,7.56815003336755,1.12055829693021
"GB","1954",-1.24270973344697,-1.04615778703214,3.64598357262063,8.15846414237884,17.6150639376938,23.8403321192176,24.9547727739406,23.2188186874868,19.2990874547156,14.9027783223985,7.56815003336755,1.12055829693021,-6.04516354336936,0.532326181085516,1.530449896133,10.5204056891571,15.7880541284155,21.7218067229603,22.490348543673,21.5870433064477,17.0354829466945,14.3914569106898,4.94002119279889,-2.93454490218513
"GB","1955",-6.04516354336936,0.532326181085516,1.530449896133,10.5204056891571,15.7880541284155,21.7218067229603,22.490348543673,21.5870433064477,17.0354829466945,14.3914569106898,4.94002119279889,-2.93454490218513,-5.84437948529088,-2.4531306038057,0.984644313395528,11.7742824474975,19.9216191660406,22.4177896408537,27.3469451084863,25.2347303955181,18.6778378171689,13.5259298414345,3.25484122016752,-5.87760653615579
"GB","1956",-5.84437948529088,-2.4531306038057,0.984644313395528,11.7742824474975,19.9216191660406,22.4177896408537,27.3469451084863,25.2347303955181,18.6778378171689,13.5259298414345,3.25484122016752,-5.87760653615579,-4.5375884619337,-1.8353722947203,-0.374730112805543,6.93772183932015,14.633766401462,22.2081127207446,21.6386203616312,22.5990324954263,16.8056131982342,14.7059363087855,6.04035165455798,-0.923831238361709
"GB","1957",-4.5375884619337,-1.8353722947203,-0.374730112805543,6.93772183932015,14.633766401462,22.2081127207446,21.6386203616312,22.5990324954263,16.8056131982342,14.7059363087855,6.04035165455798,-0.923831238361709,-6.69561223559923,-0.0520633269187709,3.47500436227367,11.3962061337156,16.3834472129385,24.0163614072952,23.4911751426608,22.4290324191324,20.0598380069003,12.7883250365829,5.66671722717805,0.328470307902692
"GB","1958",-6.69561223559923,-0.0520633269187709,3.47500436227367,11.3962061337156,16.3834472129385,24.0163614072952,23.4911751426608,22.4290324191324,20.0598380069003,12.7883250365829,5.66671722717805,0.328470307902692,-3.96974823362973,-6.8277562192479,2.49691633893473,11.4326548556149,15.3637370057482,18.8744615958228,23.2563194063259,23.3691085864183,18.1115828018609,11.7632155275924,5.59302373501544,-6.68965438087021
"GB","1959",-3.96974823362973,-6.8277562192479,2.49691633893473,11.4326548556149,15.3637370057482,18.8744615958228,23.2563194063259,23.3691085864183,18.1115828018609,11.7632155275924,5.59302373501544,-6.68965438087021,-5.11569476369851,-5.50244011412168,1.46670361200301,10.5928020009703,19.4336254862567,21.1428331014294,25.7601656411785,25.2183059901765,21.0309934122098,11.4461771769337,3.7972477748598,-2.32312896846038
"GB","1960",-5.11569476369851,-5.50244011412168,1.46670361200301,10.5928020009703,19.4336254862567,21.1428331014294,25.7601656411785,25.2183059901765,21.0309934122098,11.4461771769337,3.7972477748598,-2.32312896846038,-4.22791305339937,-1.35546731331127,-1.69805737629521,10.3156157903903,19.4384746509815,21.9191454555694,22.7121239895557,23.1615041710388,19.5356832399512,11.9958935308325,6.52804998955861,-3.77730578724538
"GB","1961",-4.22791305339937,-1.35546731331127,-1.69805737629521,10.3156157903903,19.4384746509815,21.9191454555694,22.7121239895557,23.1615041710388,19.5356832399512,11.9958935308325,6.52804998955861,-3.77730578724538,-7.10863315163978,-1.78093683490756,2.86384199733929,7.30775115458046,16.2415476698651,21.7972400803382,22.9616049634358,22.7738999153448,23.1586753149746,15.0115349175702,4.37446926884317,-2.67037999657231
