"","CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie"
"616","DLB059B","DLB059","DLB","Duke Loblolly",59,"CATO","I","LIVE",11.7,1,2,"B","",NA,NA,NA,NA,"",NA,NA,"","",""
"617","DLB060A","DLB060","DLB","Duke Loblolly",60,"PITA","C","LIVE",29.4,1,2,"A",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"618","DLB060B","DLB060","DLB","Duke Loblolly",60,"PITA","C","LIVE",29.4,1,2,"B","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"619","DLB061A","DLB061","DLB","Duke Loblolly",61,"PITA","C","LIVE",31,1,2,"A",NA,NA,1987,1989,2014,"Y",1989,2014,"Y","",""
"620","DLB061B","DLB061","DLB","Duke Loblolly",61,"PITA","C","LIVE",31,1,2,"B","N",1985,1986,1987,2014,"Y",1987,2014,"Y","",""
"621","DLC001A","DLC001","DLC","Duke Loblolly",1,"PITA","C","LIVE",16.2,1,2,"A",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"622","DLC001B","DLC001","DLC","Duke Loblolly",1,"PITA","C","LIVE",16.2,1,2,"B",NA,NA,1990,1991,2014,"Y",1991,2014,"Y","",""
"623","DLC002A","DLC002","DLC","Duke Loblolly",2,"PITA","C","LIVE",32.4,1,2,"A",NA,NA,1988,1989,2014,"Y",1989,2014,"Y","",""
"624","DLC002B","DLC002","DLC","Duke Loblolly",2,"PITA","C","LIVE",32.4,1,2,"B",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"625","DLC003A","DLC003","DLC","Duke Loblolly",3,"PITA","C","LIVE",22.1,1,2,"A",NA,NA,1991,1992,2014,"Y",1992,2014,"Y","",""
"626","DLC003B","DLC003","DLC","Duke Loblolly",3,"PITA","C","LIVE",22.1,1,2,"B",NA,NA,1990,1991,2014,"Y",1991,2014,"Y","",""
"627","DLC004A","DLC004","DLC","Duke Loblolly",4,"LIST","I","LIVE",12.2,1,2,"A","N",1984,1986,1987,2014,"Y",1987,2014,"Y","",""
"628","DLC004B","DLC004","DLC","Duke Loblolly",4,"LIST","I","LIVE",12.2,1,2,"B","Y",1983,1983,1984,2014,"Y",1984,2014,"Y","",""
"629","DLC005A","DLC005","DLC","Duke Loblolly",5,"PITA","I","LIVE",10.1,1,2,"A",NA,NA,1992,1993,2014,"Y",NA,NA,"N","",""
"630","DLC005B","DLC005","DLC","Duke Loblolly",5,"PITA","I","LIVE",10.1,1,2,"B","Y",1990,1990,1991,2014,"Y",1991,2014,"Y","",""
"631","DLC006A","DLC006","DLC","Duke Loblolly",6,"LIST","I","LIVE",13.9,1,2,"A","N",1986,1987,1988,2014,"Y",1988,2014,"Y","",""
"632","DLC006B","DLC006","DLC","Duke Loblolly",6,"LIST","I","LIVE",13.9,1,2,"B","Y",1986,1986,1987,2014,"Y",1987,2014,"Y","",""
"633","DLC007A","DLC007","DLC","Duke Loblolly",7,"PITA","C","LIVE",30,1,2,"A","Y",1985,1985,1987,2014,"Y",1987,2014,"Y","",""
"634","DLC007B","DLC007","DLC","Duke Loblolly",7,"PITA","C","LIVE",30,1,2,"B","Y",1984,1984,1985,2014,"Y",1985,2014,"Y","",""
"635","DLC008A","DLC008","DLC","Duke Loblolly",8,"PITA","C","LIVE",30.7,1,2,"A","N",1986,1987,1988,2014,"Y",1988,2014,"Y","",""
"636","DLC008B","DLC008","DLC","Duke Loblolly",8,"PITA","C","LIVE",30.7,1,2,"B",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"637","DLC009A","DLC009","DLC","Duke Loblolly",9,"PITA","C","LIVE",21.8,1,2,"A","",NA,NA,NA,NA,"",NA,NA,"","",""
"638","DLC009B","DLC009","DLC","Duke Loblolly",9,"PITA","C","LIVE",21.8,1,2,"B","Y",1986,1986,1987,2014,"Y",1987,2014,"Y","",""
"639","DLC010A","DLC010","DLC","Duke Loblolly",10,"PITA","C","LIVE",34,1,2,"A","N",1985,1986,1987,2014,"Y",1987,2014,"Y","",""
"640","DLC010B","DLC010","DLC","Duke Loblolly",10,"PITA","C","LIVE",34,1,2,"B","Y",1985,1985,1986,2014,"Y",1986,2014,"Y","",""
"641","DLC011A","DLC011","DLC","Duke Loblolly",11,"PITA","I","LIVE",15.2,1,2,"A","N",1994,1994,1995,2014,"Y",NA,NA,"N","",""
"642","DLC011B","DLC011","DLC","Duke Loblolly",11,"PITA","I","LIVE",15.2,1,2,"B",NA,NA,1994,1995,2014,"Y",NA,NA,"N","",""
"643","DLC012A","DLC012","DLC","Duke Loblolly",12,"PITA","C","LIVE",24.8,1,2,"A","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"644","DLC012B","DLC012","DLC","Duke Loblolly",12,"PITA","C","LIVE",24.8,1,2,"B","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"645","DLC013A","DLC013","DLC","Duke Loblolly",13,"PITA","C","LIVE",19,1,2,"A","N",1988,1988,1989,2014,"Y",NA,NA,"N","",""
"646","DLC013B","DLC013","DLC","Duke Loblolly",13,"PITA","C","LIVE",19,1,2,"B","Y",1988,1988,1989,2014,"Y",1989,2014,"Y","",""
"647","DLC014A","DLC014","DLC","Duke Loblolly",14,"PITA","C","LIVE",21.2,1,2,"A","N",1988,1988,1989,2014,"Y",1989,2014,"Y","",""
"648","DLC014B","DLC014","DLC","Duke Loblolly",14,"PITA","C","LIVE",21.2,1,2,"B","N",1988,1989,1990,2014,"Y",1990,2014,"Y","",""
"649","DLC015A","DLC015","DLC","Duke Loblolly",15,"PITA","C","LIVE",30,1,2,"A","N",1986,1986,1987,2014,"Y",1990,2014,"Y","",""
"650","DLC015B","DLC015","DLC","Duke Loblolly",15,"PITA","C","LIVE",30,1,2,"B","N",1986,1986,1989,2014,"Y",1989,2014,"Y","",""
"651","DLC016A","DLC016","DLC","Duke Loblolly",16,"PITA","I","LIVE",10.9,1,2,"A","N",1992,1993,1994,2014,"Y",NA,NA,"N","",""
"652","DLC016B","DLC016","DLC","Duke Loblolly",16,"PITA","I","LIVE",10.9,1,2,"B","N",1993,1993,1994,2014,"Y",NA,NA,"N","",""
"653","DLC017A","DLC017","DLC","Duke Loblolly",17,"PITA","*","DEAD",21.5,1,2,"A",NA,NA,1994,1995,2014,"Y",1995,2014,"Y","",""
"654","DLC017B","DLC017","DLC","Duke Loblolly",17,"PITA","*","DEAD",21.5,1,2,"B","N",1985,1986,1987,2014,"Y",1987,2014,"Y","",""
"655","DLC018A","DLC018","DLC","Duke Loblolly",18,"LIST","I","LIVE",12.5,1,2,"A","Y",1984,1984,1985,2014,"Y",1985,2014,"Y","",""
"656","DLC018B","DLC018","DLC","Duke Loblolly",18,"LIST","I","LIVE",12.5,1,2,"B","Y",1984,1984,1985,2014,"Y",1985,2014,"Y","",""
"657","DLC019A","DLC019","DLC","Duke Loblolly",19,"PITA","C","LIVE",26.7,1,2,"A","N",1986,1987,1988,2014,"Y",1988,2014,"Y","",""
"658","DLC019B","DLC019","DLC","Duke Loblolly",19,"PITA","C","LIVE",26.7,1,2,"B","N",1986,1986,1987,2014,"Y",1987,2014,"Y","",""
"659","DLC020A","DLC020","DLC","Duke Loblolly",20,"LIST","I","LIVE",12.3,1,2,"A","Y",1985,1985,1986,2014,"Y",1986,2014,"Y","",""
"660","DLC020B","DLC020","DLC","Duke Loblolly",20,"LIST","I","LIVE",12.3,1,2,"B","Y",1984,1984,1985,2014,"Y",1985,2014,"Y","",""
"661","DLC021A","DLC021","DLC","Duke Loblolly",21,"LIST","I","LIVE",12.4,1,2,"A","Y",1984,1985,1985,2014,"Y",1985,2014,"Y","",""
"662","DLC021B","DLC021","DLC","Duke Loblolly",21,"LIST","I","LIVE",12.4,1,2,"B","Y",1986,1987,1988,2014,"Y",1988,2014,"Y","",""
"663","DLC022A","DLC022","DLC","Duke Loblolly",22,"LIST","C","LIVE",15.7,1,2,"A","Y",1983,1983,1984,2014,"Y",1984,2014,"Y","",""
"664","DLC022B","DLC022","DLC","Duke Loblolly",22,"LIST","C","LIVE",15.7,1,2,"B","Y",1983,1983,1984,2014,"Y",1984,2014,"Y","",""
"665","DLC023A","DLC023","DLC","Duke Loblolly",23,"PITA","I","LIVE",13.1,1,2,"A","Y",1992,1992,1993,2014,"Y",NA,NA,"N","",""
"666","DLC023B","DLC023","DLC","Duke Loblolly",23,"PITA","I","LIVE",13.1,1,2,"B","N",1992,1993,1994,2014,"Y",NA,NA,"N","",""
"667","DLC024A","DLC024","DLC","Duke Loblolly",24,"LIST","I","LIVE",10.7,1,2,"A","N",1983,1985,1986,2014,"Y",1986,2014,"Y","",""
"668","DLC024B","DLC024","DLC","Duke Loblolly",24,"LIST","I","LIVE",10.7,1,2,"B","Y",1983,1983,1984,2014,"Y",1984,2014,"Y","",""
"669","DLC025A","DLC025","DLC","Duke Loblolly",25,"PITA","C","LIVE",34.7,1,2,"A","N",1986,1986,1987,2014,"Y",1987,2014,"Y","",""
"670","DLC025B","DLC025","DLC","Duke Loblolly",25,"PITA","C","LIVE",34.7,1,2,"B","N",1986,1987,1989,2014,"Y",1989,2014,"Y","",""
"671","DLC026A","DLC026","DLC","Duke Loblolly",26,"PITA","C","LIVE",13.6,1,2,"A","N",1991,1992,1994,2014,"Y",NA,NA,"N","",""
"672","DLC026B","DLC026","DLC","Duke Loblolly",26,"PITA","C","LIVE",13.6,1,2,"B","Y",1993,1993,1994,2014,"Y",NA,NA,"N","",""
"673","DLC027A","DLC027","DLC","Duke Loblolly",27,"PITA","C","LIVE",19.5,1,2,"A","N",1993,1994,1995,2014,"Y",NA,NA,"N","",""
"674","DLC027B","DLC027","DLC","Duke Loblolly",27,"PITA","C","LIVE",19.5,1,2,"B",NA,NA,1993,1994,2013,"Y",NA,NA,"N","",""
"675","DLC028A","DLC028","DLC","Duke Loblolly",28,"PITA","C","LIVE",26.7,1,2,"A",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"676","DLC028B","DLC028","DLC","Duke Loblolly",28,"PITA","C","LIVE",26.7,1,2,"B","Y",1984,1984,1985,2014,"Y",1985,2014,"Y","",""
"677","DLC029A","DLC029","DLC","Duke Loblolly",29,"PITA","C","LIVE",28.9,1,2,"A",NA,NA,1987,1988,2014,"Y",NA,NA,"N","",""
"678","DLC029B","DLC029","DLC","Duke Loblolly",29,"PITA","C","LIVE",28.9,1,2,"B","N",1985,1986,1987,2014,"Y",1987,2014,"Y","",""
"679","DLC030A","DLC030","DLC","Duke Loblolly",30,"PITA","C","LIVE",29.3,1,2,"A",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"680","DLC030B","DLC030","DLC","Duke Loblolly",30,"PITA","C","LIVE",29.3,1,2,"B",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"681","DLC031A","DLC031","DLC","Duke Loblolly",31,"PITA","C","LIVE",40.5,1,2,"A",NA,NA,1991,1991,2014,"Y",1991,2014,"Y","",""
"682","DLC031B","DLC031","DLC","Duke Loblolly",31,"PITA","C","LIVE",40.5,1,2,"B",NA,NA,1986,1987,2014,"Y",1987,2014,"Y","",""
"683","DLC032A","DLC032","DLC","Duke Loblolly",32,"ULAL","I","LIVE",12.8,1,2,"A","",NA,NA,NA,NA,"",NA,NA,"","",""
"684","DLC032B","DLC032","DLC","Duke Loblolly",32,"ULAL","I","LIVE",12.8,1,2,"B","",NA,NA,NA,NA,"",NA,NA,"","",""
"685","DLC034A","DLC034","DLC","Duke Loblolly",34,"PITA","C","LIVE",43.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"686","DLC034B","DLC034","DLC","Duke Loblolly",34,"PITA","C","LIVE",43.5,1,2,"B",NA,NA,1989,1991,2014,"Y",1991,2014,"Y","",""
"687","DLC035A","DLC035","DLC","Duke Loblolly",35,"PITA","I","LIVE",14.9,1,2,"A","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"688","DLC035B","DLC035","DLC","Duke Loblolly",35,"PITA","I","LIVE",14.9,1,2,"B","N",1987,1988,1989,2014,"Y",1989,2014,"Y","",""
"689","DLC036A","DLC036","DLC","Duke Loblolly",36,"PITA","C","LIVE",20.2,1,2,"A","N",1986,1986,1987,2014,"Y",1987,2014,"Y","",""
"690","DLC036B","DLC036","DLC","Duke Loblolly",36,"PITA","C","LIVE",20.2,1,2,"B","N",1986,1987,1987,2014,"Y",1988,2014,"Y","",""
"691","DLC037A","DLC037","DLC","Duke Loblolly",37,"PITA","C","LIVE",19.4,1,2,"A",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"692","DLC037B","DLC037","DLC","Duke Loblolly",37,"PITA","C","LIVE",19.4,1,2,"B","Y",1988,1988,1989,2014,"Y",1989,2014,"Y","",""
"693","DLC038A","DLC038","DLC","Duke Loblolly",38,"PITA","C","LIVE",29,1,2,"A",NA,NA,1988,1990,2014,"Y",1990,2014,"Y","",""
"694","DLC038B","DLC038","DLC","Duke Loblolly",38,"PITA","C","LIVE",29,1,2,"B","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"695","DLC039A","DLC039","DLC","Duke Loblolly",39,"PITA","C","LIVE",19.7,1,2,"A","Y",1989,1989,1989,2014,"Y",1989,2014,"Y","",""
"696","DLC039B","DLC039","DLC","Duke Loblolly",39,"PITA","C","LIVE",19.7,1,2,"B","N",1989,1989,1990,2014,"Y",1990,2014,"Y","",""
"697","DLC040A","DLC040","DLC","Duke Loblolly",40,"PITA","C","LIVE",32.3,1,2,"A",NA,NA,1988,1989,2014,"Y",1989,2014,"Y","",""
"698","DLC040B","DLC040","DLC","Duke Loblolly",40,"PITA","C","LIVE",32.3,1,2,"B","Y",1985,1985,1986,2014,"Y",1986,2014,"Y","",""
"699","DLC041A","DLC041","DLC","Duke Loblolly",41,"PITA","C","LIVE",33.3,1,2,"A","Y",1984,1984,1985,2014,"Y",1985,2014,"Y","",""
"700","DLC041B","DLC041","DLC","Duke Loblolly",41,"PITA","C","LIVE",33.3,1,2,"B","Y",1984,1984,1985,2014,"Y",1985,2014,"Y","",""
"701","DLC043A","DLC043","DLC","Duke Loblolly",43,"PITA","C","LIVE",17,1,2,"A","Y",1989,1989,1990,2014,"Y",1990,2014,"Y","",""
"702","DLC043B","DLC043","DLC","Duke Loblolly",43,"PITA","C","LIVE",17,1,2,"B",NA,NA,1990,1991,2013,"Y",1991,2014,"Y","",""
"703","DLC044A","DLC044","DLC","Duke Loblolly",44,"PITA","C","LIVE",15.5,1,2,"A",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"704","DLC044B","DLC044","DLC","Duke Loblolly",44,"PITA","C","LIVE",15.5,1,2,"B",NA,NA,1992,1994,2014,"Y",1994,2014,"Y","",""
"705","DLC045A","DLC045","DLC","Duke Loblolly",45,"PITA","C","LIVE",22.8,1,2,"A","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"706","DLC045B","DLC045","DLC","Duke Loblolly",45,"PITA","C","LIVE",22.8,1,2,"B","Y",1986,1986,1987,2014,"Y",1987,2014,"Y","",""
"707","DLC046A","DLC046","DLC","Duke Loblolly",46,"PITA","C","LIVE",33.9,1,2,"A",NA,NA,1989,1991,2014,"Y",1991,2014,"Y","",""
"708","DLC046B","DLC046","DLC","Duke Loblolly",46,"PITA","C","LIVE",33.9,1,2,"B","N",1986,1987,1988,2014,"Y",1988,2014,"Y","",""
"709","DLC048A","DLC048","DLC","Duke Loblolly",48,"PITA","C","LIVE",27.5,1,2,"A",NA,NA,1991,1992,2014,"Y",1992,2014,"Y","",""
"710","DLC048B","DLC048","DLC","Duke Loblolly",48,"PITA","C","LIVE",27.5,1,2,"B","N",1988,1989,1990,2014,"Y",1990,2014,"Y","",""
"711","DLC049A","DLC049","DLC","Duke Loblolly",49,"LIST","*","DEAD",14.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"712","DLC049B","DLC049","DLC","Duke Loblolly",49,"LIST","*","DEAD",14.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"713","DLC050A","DLC050","DLC","Duke Loblolly",50,"PITA","C","LIVE",12.7,1,2,"A",NA,NA,1994,1995,2013,"Y",1995,2013,"Y","","Y"
"714","DLC050B","DLC050","DLC","Duke Loblolly",50,"PITA","C","LIVE",12.7,1,2,"B","Y",1993,1993,1994,2013,"Y",1994,2013,"Y","","Y"
"715","DLC051A","DLC051","DLC","Duke Loblolly",51,"PITA","C","LIVE",17.5,1,2,"A","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"716","DLC051B","DLC051","DLC","Duke Loblolly",51,"PITA","C","LIVE",17.5,1,2,"B","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"717","DLC052A","DLC052","DLC","Duke Loblolly",52,"PITA","C","LIVE",29.3,1,2,"A",NA,NA,1987,1990,2014,"Y",1990,2014,"Y","",""
"718","DLC052B","DLC052","DLC","Duke Loblolly",52,"PITA","C","LIVE",29.3,1,2,"B",NA,NA,1994,1995,2014,"Y",1995,2014,"Y","",""
"719","DLC053A","DLC053","DLC","Duke Loblolly",53,"PITA","C","LIVE",26,1,2,"A","Y",1986,1986,1987,2014,"Y",1987,2014,"Y","",""
"720","DLC053B","DLC053","DLC","Duke Loblolly",53,"PITA","C","LIVE",26,1,2,"B",NA,NA,1988,1989,2014,"Y",1989,2014,"Y","",""
"721","DLC054A","DLC054","DLC","Duke Loblolly",54,"PITA","C","LIVE",32.1,1,2,"A",NA,NA,1990,1992,2014,"Y",1992,2014,"Y","",""
"722","DLC054B","DLC054","DLC","Duke Loblolly",54,"PITA","C","LIVE",32.1,1,2,"B",NA,NA,1987,1988,2014,"Y",1988,2014,"Y","",""
"723","DLC055A","DLC055","DLC","Duke Loblolly",55,"PITA","C","LIVE",27,1,2,"A",NA,NA,1991,1994,2014,"Y",1994,2014,"Y","",""
"724","DLC055B","DLC055","DLC","Duke Loblolly",55,"PITA","C","LIVE",27,1,2,"B","N",1987,1988,1989,2014,"Y",1989,2014,"Y","",""
"725","DLC056A","DLC056","DLC","Duke Loblolly",56,"PITA","C","LIVE",29.7,1,2,"A",NA,NA,1990,1992,2014,"Y",1992,2014,"Y","",""
"726","DLC056B","DLC056","DLC","Duke Loblolly",56,"PITA","C","LIVE",29.7,1,2,"B","N",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"727","DLC057A","DLC057","DLC","Duke Loblolly",57,"PITA","C","LIVE",28.6,1,2,"A","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"728","DLC057B","DLC057","DLC","Duke Loblolly",57,"PITA","C","LIVE",28.6,1,2,"B","Y",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"729","DLC058A","DLC058","DLC","Duke Loblolly",58,"FRAM","I","LIVE",10.4,1,2,"A","",NA,NA,NA,NA,"",NA,NA,"","",""
"730","DLC058B","DLC058","DLC","Duke Loblolly",58,"FRAM","I","LIVE",10.4,1,2,"B","",NA,NA,NA,NA,"",NA,NA,"","",""
"731","DLC059A","DLC059","DLC","Duke Loblolly",59,"PITA","C","LIVE",21,1,2,"A",NA,NA,1990,1991,2014,"Y",1990,2014,"Y","",""
"732","DLC059B","DLC059","DLC","Duke Loblolly",59,"PITA","C","LIVE",21,1,2,"B",NA,NA,1990,1991,2014,"Y",1991,2014,"Y","",""
"733","DLC060A","DLC060","DLC","Duke Loblolly",60,"PITA","C","LIVE",23.4,1,2,"A",NA,NA,1990,1991,2014,"Y",1991,2014,"Y","",""
"734","DLC060B","DLC060","DLC","Duke Loblolly",60,"PITA","C","LIVE",23.4,1,2,"B",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"735","DLC061A","DLC061","DLC","Duke Loblolly",61,"PITA","C","LIVE",29.5,1,2,"A","N",1986,1987,1988,2014,"Y",1988,2014,"Y","",""
"736","DLC061B","DLC061","DLC","Duke Loblolly",61,"PITA","C","LIVE",29.5,1,2,"B",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"737","DLC062A","DLC062","DLC","Duke Loblolly",62,"LIST","S","LIVE",12,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"738","DLC062B","DLC062","DLC","Duke Loblolly",62,"LIST","S","LIVE",12,1,2,"B","N",1986,1987,1988,2014,"Y",1988,2014,"N","",""
"739","DLC063A","DLC063","DLC","Duke Loblolly",63,"PITA","C","LIVE",31.2,1,2,"A","Y",1987,1987,1992,2014,"Y",1992,2014,"Y","",""
"740","DLC063B","DLC063","DLC","Duke Loblolly",63,"PITA","C","LIVE",31.2,1,2,"B",NA,NA,1995,1995,2014,"Y",1995,2014,"Y","",""
"741","DLC064A","DLC064","DLC","Duke Loblolly",64,"PITA","C","LIVE",16.5,1,2,"A","N",1990,1990,1992,2014,"Y",1992,2014,"Y","",""
"742","DLC064B","DLC064","DLC","Duke Loblolly",64,"PITA","C","LIVE",16.5,1,2,"B",NA,NA,1991,1992,2014,"Y",1992,2014,"Y","",""
"743","DLC065A","DLC065","DLC","Duke Loblolly",65,"PITA","C","LIVE",20.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"744","DLC065B","DLC065","DLC","Duke Loblolly",65,"PITA","C","LIVE",20.4,1,2,"B",NA,NA,1991,1993,2014,"Y",1993,2014,"Y","",""
"745","DLC066A","DLC066","DLC","Duke Loblolly",66,"PITA","C","LIVE",28.5,1,2,"A",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"746","DLC066B","DLC066","DLC","Duke Loblolly",66,"PITA","C","LIVE",28.5,1,2,"B",NA,NA,1989,1990,2014,"Y",1990,2014,"Y","",""
"747","DLC067A","DLC067","DLC","Duke Loblolly",67,"PITA","C","LIVE",15.5,1,2,"A","N",1987,1987,1988,2014,"Y",1988,2014,"Y","",""
"748","DLC067B","DLC067","DLC","Duke Loblolly",67,"PITA","C","LIVE",15.5,1,2,"B",NA,NA,1988,1989,2014,"Y",1989,2014,"Y","",""
"749","DLC068A","DLC068","DLC","Duke Loblolly",68,"PITA","C","LIVE",20.5,1,2,"A","Y",1987,1987,1988,2012,"Y",1988,2012,"Y","BREAK",""
"750","DLC068B","DLC068","DLC","Duke Loblolly",68,"PITA","C","LIVE",20.5,1,2,"B",NA,NA,1988,1989,2007,"Y",1989,2007,"Y","BREAK",""
"751","DLC069A","DLC069","DLC","Duke Loblolly",69,"PITA","C","LIVE",23,1,2,"A",NA,NA,1990,1992,2014,"Y",1992,2014,"Y","",""
"752","DLC069B","DLC069","DLC","Duke Loblolly",69,"PITA","C","LIVE",23,1,2,"B","Y",1988,1988,1989,2014,"Y",1989,2014,"Y","",""
