"","CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie"
"206","DHA020A","DHA020","DHA","Duke Hardwood",20,"ULAL","I","LIVE",24.2,1,2,"A",NA,NA,1810,1810,2014,"Y",1810,2014,"N","",""
"207","DHA020B","DHA020","DHA","Duke Hardwood",20,"ULAL","I","LIVE",24.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"208","DHA021A","DHA021","DHA","Duke Hardwood",21,"QUBI","I","LIVE",29.7,1,2,"A","Y",1905,1905,1906,2014,"Y",1906,2014,"Y","",""
"209","DHA021B","DHA021","DHA","Duke Hardwood",21,"QUBI","I","LIVE",29.7,1,2,"B","N",1906,1907,1908,2014,"Y",1908,2014,"Y","",""
"210","DHA022A","DHA022","DHA","Duke Hardwood",22,"FRAM","I","LIVE",31.7,1,2,"A",NA,NA,1850,1900,2014,"Y",1900,2014,"Y","BREAK",""
"211","DHA022B","DHA022","DHA","Duke Hardwood",22,"FRAM","I","LIVE",31.7,1,2,"B",NA,NA,1850,1880,2014,"Y",1880,2014,"Y","",""
"212","DHA023A","DHA023","DHA","Duke Hardwood",23,"QUBI","C","LIVE",66.4,1,2,"A","N",1914,1919,1920,2014,"Y",1920,2014,"Y","",""
"213","DHA023B","DHA023","DHA","Duke Hardwood",23,"QUBI","C","LIVE",66.4,1,2,"B",NA,NA,1928,1929,2014,"Y",1929,2014,"Y","",""
"214","DHA024A","DHA024","DHA","Duke Hardwood",24,"ULMUS","*","DEAD",22.2,1,2,"A","Y",1780,1780,1781,2014,"Y",1781,2014,"N","",""
"215","DHA024B","DHA024","DHA","Duke Hardwood",24,"ULMUS","*","DEAD",22.2,1,2,"B","N",1769,1782,1783,2014,"Y",1783,2014,"N","",""
"216","DHA025A","DHA025","DHA","Duke Hardwood",25,"CAOV","D","LIVE",45.8,1,2,"A",NA,NA,1827,1828,2014,"Y",1828,2014,"Y","",""
"217","DHA025B","DHA025","DHA","Duke Hardwood",25,"CAOV","D","LIVE",45.8,1,2,"B",NA,NA,1846,1847,2014,"Y",1847,2014,"Y","",""
"218","DHA027A","DHA027","DHA","Duke Hardwood",27,"FRAM","C","LIVE",37.9,1,2,"A",NA,NA,1830,1831,2014,"Y",1831,2014,"Y","",""
"219","DHA027B","DHA027","DHA","Duke Hardwood",27,"FRAM","C","LIVE",37.9,1,2,"B",NA,NA,1828,1829,2014,"Y",1829,2014,"Y","",""
"220","DHA028A","DHA028","DHA","Duke Hardwood",28,"QUPH","C","LIVE",45.6,1,2,"A","N",1898,1899,1900,2014,"Y",1900,2014,"Y","",""
"221","DHA028B","DHA028","DHA","Duke Hardwood",28,"QUPH","C","LIVE",45.6,1,2,"B",NA,NA,1905,1906,2014,"Y",1906,2014,"Y","",""
"222","DHA029A","DHA029","DHA","Duke Hardwood",29,"QUPH","I","LIVE",33.1,1,2,"A","N",1918,1921,1922,2014,"Y",1922,2014,"Y","",""
"223","DHA029B","DHA029","DHA","Duke Hardwood",29,"QUPH","I","LIVE",33.1,1,2,"B",NA,NA,1956,1957,2014,"Y",1957,2014,"Y","",""
"224","DHA030A","DHA030","DHA","Duke Hardwood",30,"ULAL","I","LIVE",30.3,1,2,"A",NA,NA,1823,1824,2014,"Y",1824,2014,"N","",""
"225","DHA030B","DHA030","DHA","Duke Hardwood",30,"ULAL","I","LIVE",30.3,1,2,"B","Y",1810,1810,1830,2014,"Y",1830,2014,"N","",""
"226","DHA031A","DHA031","DHA","Duke Hardwood",31,"QUBI","I","LIVE",34.4,1,2,"A","N",1917,1928,1929,2014,"Y",1929,2014,"Y","",""
"227","DHA031B","DHA031","DHA","Duke Hardwood",31,"QUBI","I","LIVE",34.4,1,2,"B","N",1920,1923,1924,2014,"Y",1924,2014,"Y","",""
"228","DHA032A","DHA032","DHA","Duke Hardwood",32,"CAOV","C","LIVE",41.4,1,2,"A",NA,NA,1940,1940,2014,"Y",1940,2014,"N","",""
"229","DHA032B","DHA032","DHA","Duke Hardwood",32,"CAOV","C","LIVE",41.4,1,2,"B",NA,NA,1928,1928,2014,"Y",1928,2014,"Y","ROTTEN",""
"230","DHA033A","DHA033","DHA","Duke Hardwood",33,"ACRU","C","LIVE",31,1,2,"A","N",1942,1945,1946,2011,"Y",1946,2011,"N","",""
"231","DHA033B","DHA033","DHA","Duke Hardwood",33,"ACRU","C","LIVE",31,1,2,"B","N",1935,1937,1938,2014,"Y",1938,2014,"N","",""
"232","DHA034A","DHA034","DHA","Duke Hardwood",34,"ULAL","C","LIVE",24.5,1,2,"A","N",1812,1820,1821,2014,"Y",1821,2014,"N","",""
"233","DHA034B","DHA034","DHA","Duke Hardwood",34,"ULAL","C","LIVE",24.5,1,2,"B","N",1797,1800,1801,2014,"Y",1801,2014,"N","",""
"234","DHA035A","DHA035","DHA","Duke Hardwood",35,"CAOV","D","LIVE",38.6,1,2,"A",NA,NA,1852,1853,2014,"Y",1853,2014,"Y","",""
