"","CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie"
"2869","VUF147A","VUF147","VUB","Valles Caldera Upper",147,"PIEN","C","LIVE",23.6,1,2,"A","N",1943,1944,1945,2010,"Y",1945,2010,"Y","",""
"2870","VUF147B","VUF147","VUB","Valles Caldera Upper",147,"PIEN","C","LIVE",23.6,1,2,"B","N",1943,1944,NA,NA,"Y",NA,NA,NA,"CHECK UNDATED FILES",""
"2871","VUF148A","VUF148","VUB","Valles Caldera Upper",148,"PIEN","C","LIVE",23.1,1,2,"A","N",1935,1936,1937,2008,"Y",1937,2008,"Y","","Y"
"2872","VUF148B","VUF148","VUB","Valles Caldera Upper",148,"PIEN","C","LIVE",23.1,1,2,"B","N",1935,1936,1937,2008,"Y",1937,2008,"Y","","Y"
"2873","VUF149A","VUF149","VUB","Valles Caldera Upper",149,"PIEN","C","LIVE",32,1,2,"A","N",1931,1933,1934,2007,"Y",1934,2007,"Y","","Y"
"2874","VUF149B","VUF149","VUB","Valles Caldera Upper",149,"PIEN","C","LIVE",32,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"2875","VUF150A","VUF150","VUB","Valles Caldera Upper",150,"PIEN","C","LIVE",15.7,1,2,"A","N",NA,1972,1973,2008,"Y",1973,2008,"Y","BREAK",""
"2876","VUF150B","VUF150","VUB","Valles Caldera Upper",150,"PIEN","C","LIVE",15.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"2877","VUF151A","VUF151","VUB","Valles Caldera Upper",151,"PIEN","C","LIVE",22.7,1,2,"A","N",1938,1941,1942,2011,"Y",1942,2011,"Y","",""
"2878","VUF151B","VUF151","VUB","Valles Caldera Upper",151,"PIEN","C","LIVE",22.7,1,2,"B","N",1938,1941,1942,2011,"Y",1942,2011,"Y","",""
