"tmean","tmax","tmin","ppt","Year","Month","Site.Code","Site.Name"
13.8192561810958,19.7982992391487,7.84021348198594,123.977852030732,1895,"01","AC","Austin Cary FL"
-3.40834307714714,1.34660581368344,-8.16329199815281,137.438020507219,1895,"01","BL","Bald.Knob"
3.29598040555634,8.55260884778515,-1.96064801889847,201.724445054856,1895,"01","DH","Duke Hardwood"
3.29575718044024,8.55635119355815,-1.96483681742134,201.040404508296,1895,"01","DL","Duke Loblolly"
-2.48732024831139,1.88776269669538,-6.86240334661176,136.285210256746,1895,"01","FL","Flat.Top.Mtn"
13.891609056357,19.8434126005023,7.93980517153491,125.057154978205,1895,"01","FP","Florida Plantation"
-5.08049185032898,-0.506492371682279,-9.6544910522593,117.738981487072,1895,"01","HI","High.Knob"
-3.2152022300024,1.55355854431766,-7.98396306259518,123.036058721324,1895,"01","HN","Hankey.Mtn"
-9.14049679525108,-2.75685370993064,-15.5241399304292,69.3450050032882,1895,"01","HO","Howland"
-2.00717462875293,2.49931159595625,-6.51366077653686,134.81788122969,1895,"01","IR","Iron.Mountain"
-9.9317714308709,-4.94558071395331,-14.9179618686529,64.9761955784492,1895,"01","MA","Michigan AmerifluxTower"
-9.92688469590362,-4.96013401894596,-14.8936350110775,65.0439962759037,1895,"01","MF","Michigan Facet Site"
-4.51453976861511,0.214270753097364,-9.24335053718184,101.263057898279,1895,"01","MM","Morgan Monroe State Park"
-3.53736898737659,2.20919408953505,-9.28393205093679,36.0378346832277,1895,"01","MO","Missouri Ozark"
-1.57199619303688,3.08025731587799,-6.22424970195175,131.860699102342,1895,"01","MO","Morning.Knob"
-9.08860807450546,-4.57495657533023,-13.6022591213308,144.754520149276,1895,"01","NW","Niwot"
-6.7527632397251,-1.88615640997871,-11.6193698581236,65.2848362094808,1895,"01","OO","Oak Openings Toledo"
8.03663302688645,13.3073895224324,2.76587714094186,184.455259236702,1895,"01","SR","Savannah River"
-6.93100420135622,-1.58179279628269,-12.2802158305306,78.1498223368142,1895,"01","TP","Harvard Forest"
-5.12257853119282,0.341395745467444,-10.5865529623011,111.146919569757,1895,"01","VL","Valles Caldera Lower"
-6.56600319160982,-1.51760460190471,-11.6144016632697,122.387119620353,1895,"01","VU","Valles Caldera Upper"
-14.3724705475699,-8.48492929560029,-20.2600125929966,38.1897306878143,1895,"01","WC","Willow Creek"
9.50256525981506,15.6929152312683,3.31221491110113,85.2971762666445,1895,"02","AC","Austin Cary FL"
-6.87737690073368,-1.32373685183019,-12.4310170412634,29.6575345045836,1895,"02","BL","Bald.Knob"
-0.361223928441231,4.95889710141309,-5.68134495829555,57.016072992415,1895,"02","DH","Duke Hardwood"
-0.368152725307262,4.95827868664248,-5.694584137257,57.1409439699228,1895,"02","DL","Duke Loblolly"
-5.46824824545907,-0.912602478821063,-10.02389401274,35.4695965050311,1895,"02","FL","Flat.Top.Mtn"
9.51594311725103,15.6791803011622,3.35270602905674,85.8290776575687,1895,"02","FP","Florida Plantation"
-7.77188857877522,-2.64506112226564,-12.8987158162639,29.3884724127614,1895,"02","HI","High.Knob"
-5.78097420217711,-0.168152143044594,-11.3937963469329,29.5115293615719,1895,"02","HN","Hankey.Mtn"
-9.33286638412971,-2.97461528687946,-15.6911167557486,23.9580975795878,1895,"02","HO","Howland"
-5.48718658986425,-0.696946478341873,-10.2774267986915,39.5878291258334,1895,"02","IR","Iron.Mountain"
-11.7719755198374,-5.97990723733011,-17.5640440181182,23.9367529399142,1895,"02","MA","Michigan AmerifluxTower"
-11.7870491953533,-6.00201089231829,-17.5720876793988,23.9637438492807,1895,"02","MF","Michigan Facet Site"
-5.90154719384947,-0.590362710093607,-11.2127314319004,18.6778928931278,1895,"02","MM","Morgan Monroe State Park"
-4.27997669880997,1.47220148853161,-10.03215476412,11.3495152570089,1895,"02","MO","Missouri Ozark"
-4.59391915323994,0.843231916142264,-10.031070248091,30.866398258693,1895,"02","MO","Morning.Knob"
-10.6868115893219,-5.02781695174734,-16.3458057808644,68.5234065913487,1895,"02","NW","Niwot"
-7.84567064474756,-2.70945404904817,-12.9818874816987,17.1574251566196,1895,"02","OO","Oak Openings Toledo"
4.11624300622283,9.74990381437682,-1.51741794016308,80.558181026597,1895,"02","SR","Savannah River"
-8.34669362733721,-2.09776616784597,-14.5956213383535,25.5897201733477,1895,"02","TP","Harvard Forest"
-6.28043637214281,-0.127170266705414,-12.4337022837313,56.892917853036,1895,"02","VL","Valles Caldera Lower"
-7.96416242714852,-2.06678401181486,-13.8615412583142,69.1760919633033,1895,"02","VU","Valles Caldera Upper"
-13.568156706923,-5.84407410992682,-21.2922393039192,12.267841523111,1895,"02","WC","Willow Creek"
17.4387436403773,24.1937833511014,10.6837051729756,61.0468169098145,1895,"03","AC","Austin Cary FL"
3.83068353012372,8.58599996764209,-0.924632789225352,97.4936936221415,1895,"03","BL","Bald.Knob"
9.13978954961007,14.8452670964394,3.4343117713447,135.52561194679,1895,"03","DH","Duke Hardwood"
9.13107561174873,14.8520031043438,3.41014777186486,135.701744614899,1895,"03","DL","Duke Loblolly"
4.35850640944537,9.76061740879839,-1.04360457174879,85.0213813717469,1895,"03","FL","Flat.Top.Mtn"
17.4940322371108,24.2363590022457,10.7517041707129,64.6828108015868,1895,"03","FP","Florida Plantation"
1.77936316524837,6.90996897040712,-3.35124267053859,76.0787953422961,1895,"03","HI","High.Knob"
4.00777802868847,9.59551955713802,-1.57996361785174,68.8153101555199,1895,"03","HN","Hankey.Mtn"
-4.2186509710311,1.76620552961304,-10.2035076119998,38.8955091588782,1895,"03","HO","Howland"
3.46578059346492,8.8096594849929,-1.87809832338376,91.3518426680079,1895,"03","IR","Iron.Mountain"
-7.28830356848031,-0.855168223146857,-13.7214391425905,14.7925457535289,1895,"03","MA","Michigan AmerifluxTower"
-7.28611975588814,-0.869786666221318,-13.7024530686186,14.9121449345316,1895,"03","MF","Michigan Facet Site"
4.4035228431667,9.89132187907597,-1.08427628396115,30.8129554802808,1895,"03","MM","Morgan Monroe State Park"
6.53633350670076,13.2960528754725,-0.223385792910375,62.4652322250741,1895,"03","MO","Missouri Ozark"
5.51557046386124,11.3001312645911,-0.268990434232666,74.6482652704692,1895,"03","MO","Morning.Knob"
-5.60709788960651,0.0576763351414814,-11.2718718211474,120.269635195799,1895,"03","NW","Niwot"
-0.295287408233094,5.37700010256207,-5.96757491902826,31.4996049220004,1895,"03","OO","Oak Openings Toledo"
12.9827070933412,19.0649787969796,6.90043501085669,156.479994954891,1895,"03","SR","Savannah River"
-2.1721723399712,2.36196897819748,-6.70631382964605,57.3874946113202,1895,"03","TP","Harvard Forest"
0.363889144966968,7.08544389528419,-6.35766560535026,31.4945670359405,1895,"03","VL","Valles Caldera Lower"
-1.36987273330091,5.21332774246149,-7.9530732090633,41.2888505899184,1895,"03","VU","Valles Caldera Upper"
-6.06774040353858,0.904544352891746,-13.0400253555049,10.0547924783518,1895,"03","WC","Willow Creek"
19.599116861401,25.7277514468409,13.4704819958861,114.426910977036,1895,"04","AC","Austin Cary FL"
9.22175746436653,14.2536626256371,4.18985240827766,108.603702840939,1895,"04","BL","Bald.Knob"
14.0459157500439,20.0129330481669,8.07889841016814,222.722897868732,1895,"04","DH","Duke Hardwood"
14.0373540651425,20.0131593994705,8.06154883958996,222.090911005039,1895,"04","DL","Duke Loblolly"
10.1228700038809,15.8811251752365,4.36461475725789,111.545608086132,1895,"04","FL","Flat.Top.Mtn"
19.6266663907546,25.8226306212668,13.4307015403331,115.873414706596,1895,"04","FP","Florida Plantation"
8.30543193698876,14.1516705744235,2.45919391505446,90.9266597830735,1895,"04","HI","High.Knob"
9.81469787226679,15.9785172858074,3.65087851767636,87.3171893414965,1895,"04","HN","Hankey.Mtn"
5.022138100497,11.6587585186644,-1.61448240977618,133.790699579258,1895,"04","HO","Howland"
9.05436813952147,14.7553960410335,3.35333986739254,114.849953787965,1895,"04","IR","Iron.Mountain"
5.46573545554495,11.8166265721498,-0.885155886704974,39.073130520671,1895,"04","MA","Michigan AmerifluxTower"
5.47945059320922,11.8198291215631,-0.860928181901595,39.3745669678087,1895,"04","MF","Michigan Facet Site"
12.7487989276731,18.6468816814256,6.85071631008331,65.8077100445459,1895,"04","MM","Morgan Monroe State Park"
15.3303679618686,22.3482396848224,8.31249667612239,45.5512651390477,1895,"04","MO","Missouri Ozark"
10.8564878421849,17.0566418314596,4.65633380051577,111.094006115435,1895,"04","MO","Morning.Knob"
1.78378201451271,8.98059425207444,-5.41303022304901,110.310574252835,1895,"04","NW","Niwot"
9.9682103772545,16.7085040659054,3.22791675864095,40.772194508431,1895,"04","OO","Oak Openings Toledo"
17.1710861259522,23.4202727254882,10.921898572742,125.915578421844,1895,"04","SR","Savannah River"
5.66879744297832,11.4031028698777,-0.065507640435548,110.076663131151,1895,"04","TP","Harvard Forest"
5.42155124689257,12.819969624474,-1.97686705119036,17.7375958272183,1895,"04","VL","Valles Caldera Lower"
3.53109138802168,10.6479948139443,-3.58581220007322,22.7177174632017,1895,"04","VU","Valles Caldera Upper"
6.55703699186125,14.1488365158645,-1.03476270348366,39.9617889732782,1895,"04","WC","Willow Creek"
24.1514470519689,29.8442103504057,18.4586833374973,103.382500036705,1895,"05","AC","Austin Cary FL"
13.8902411951828,19.561175431145,8.21930626147436,74.1659297607902,1895,"05","BL","Bald.Knob"
18.1653481072438,24.0404527322223,12.2902431221412,94.6638102453205,1895,"05","DH","Duke Hardwood"
18.1614158905481,24.042209573739,12.2806222452581,94.631194853221,1895,"05","DL","Duke Loblolly"
14.539439790505,20.4752512426227,8.60362856079797,89.4916110969366,1895,"05","FL","Flat.Top.Mtn"
